enrollment_id,time,source,event,object
190,2014-06-30T08:40:34,browser,video,ayyhmW65hXToEHULShpWL9al73bK2MTp
190,2014-06-30T08:41:31,server,access,jgHyGDtTuNA4JduaAHLUDffwN9eRpBN9
190,2014-06-30T08:41:31,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-06-30T08:41:31,browser,video,ayyhmW65hXToEHULShpWL9al73bK2MTp
190,2014-06-30T08:41:58,server,access,jgHyGDtTuNA4JduaAHLUDffwN9eRpBN9
190,2014-06-30T08:41:59,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-06-30T08:41:59,browser,video,dvnz3gO6z2pjbK2X9kWu6lEjhsvy0tX5
190,2014-06-30T08:48:32,server,access,yliTJv2INV1tIH7nUpBz2pf0BDXJZEjU
190,2014-06-30T08:48:32,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-06-30T08:48:32,browser,video,dvnz3gO6z2pjbK2X9kWu6lEjhsvy0tX5
190,2014-06-30T08:50:21,browser,problem,H6IrcWFNRTveXEDBZDWQW1b7IxZF4Xqu
190,2014-06-30T08:50:28,browser,problem,H6IrcWFNRTveXEDBZDWQW1b7IxZF4Xqu
190,2014-06-30T08:50:30,browser,problem,H6IrcWFNRTveXEDBZDWQW1b7IxZF4Xqu
190,2014-06-30T08:50:30,server,problem,H6IrcWFNRTveXEDBZDWQW1b7IxZF4Xqu
190,2014-06-30T08:55:51,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
190,2014-06-30T08:55:52,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-06-30T09:18:49,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
190,2014-06-30T09:18:53,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-06-30T09:18:58,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-06-30T09:21:03,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-06-30T09:21:05,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-06-30T09:21:25,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-06-30T09:24:40,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-06-30T09:24:45,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-06-30T09:25:07,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-06-30T09:25:15,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-06-30T09:25:29,server,discussion,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-02T01:47:42,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
190,2014-07-02T01:47:46,server,access,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-02T01:47:47,server,access,9XSHCRdttnO7xQafmBJJU3iHXXjM8Ojw
190,2014-07-02T01:47:52,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T01:43:54,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
190,2014-07-03T01:43:58,server,access,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T01:43:58,server,access,9XSHCRdttnO7xQafmBJJU3iHXXjM8Ojw
190,2014-07-03T01:44:05,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
190,2014-07-03T01:44:05,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T01:44:11,server,access,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T01:44:12,server,access,9XSHCRdttnO7xQafmBJJU3iHXXjM8Ojw
190,2014-07-03T01:44:20,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
190,2014-07-03T01:44:22,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T01:44:32,server,access,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T01:44:32,server,access,9XSHCRdttnO7xQafmBJJU3iHXXjM8Ojw
190,2014-07-03T01:44:42,server,access,rTSiHcSA8RxGQlmHYA8ajtuAbEawFDwA
190,2014-07-03T01:44:44,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T01:45:35,server,access,rTSiHcSA8RxGQlmHYA8ajtuAbEawFDwA
190,2014-07-03T01:45:36,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T01:45:36,browser,video,dTFs7C0R28IuCYpSgx820njHidYpvyg3
190,2014-07-03T01:47:33,server,access,3mDAtO0TDV3lsXtj06OsWt8i0vFzv0DU
190,2014-07-03T01:47:33,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T01:47:33,browser,video,dTFs7C0R28IuCYpSgx820njHidYpvyg3
190,2014-07-03T02:19:17,server,access,P8EBKzhDld67Fh8DAmcqZc4txZzvlSZ5
190,2014-07-03T02:19:18,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T02:19:18,browser,video,GVNxDr6ONl5IFbTOIZNvdGC86BLVO8sX
190,2014-07-03T02:20:01,server,access,P8EBKzhDld67Fh8DAmcqZc4txZzvlSZ5
190,2014-07-03T02:20:01,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T02:20:01,browser,video,ezpUuWEwROcepRQSsJ52lugL5QtlbbAM
190,2014-07-03T02:25:09,server,access,nDqhbuu7tfh4yD4qS1Uhk5ZPwmBLBrHT
190,2014-07-03T02:25:09,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T02:25:09,browser,video,ezpUuWEwROcepRQSsJ52lugL5QtlbbAM
190,2014-07-03T02:32:27,server,access,4IjlFfKlvwCxhCWTL71AKvErUbTg7Lqs
190,2014-07-03T02:32:27,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T02:32:27,browser,video,iBWHQ2PhsTXJmFJX1vR8yFrEwBSqQjxR
190,2014-07-03T02:33:04,server,access,4IjlFfKlvwCxhCWTL71AKvErUbTg7Lqs
190,2014-07-03T02:33:05,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T02:33:05,browser,video,lPjy2RV42XlQVUUA0nisW3r2VlT6BnT5
190,2014-07-03T02:38:35,server,access,LnFoe2hbQgq0VZlKkK8eBksYszHNope3
190,2014-07-03T02:38:35,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T02:38:35,browser,video,lPjy2RV42XlQVUUA0nisW3r2VlT6BnT5
190,2014-07-03T02:49:24,server,access,2ISUs9xEJENCQMT9YpC4ZbdkhDme951S
190,2014-07-03T02:49:25,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T02:49:25,browser,video,nJqh6QID1CGUR2pIZS9ZCXPu2AtfQpGV
190,2014-07-03T02:49:56,server,access,2ISUs9xEJENCQMT9YpC4ZbdkhDme951S
190,2014-07-03T02:49:57,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T02:49:57,browser,video,EkyWDrFMscj5DYyXavv46xvoJysCJZXw
190,2014-07-03T02:51:54,server,access,2ISUs9xEJENCQMT9YpC4ZbdkhDme951S
190,2014-07-03T02:51:55,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T02:51:55,browser,video,EkyWDrFMscj5DYyXavv46xvoJysCJZXw
190,2014-07-03T03:01:47,server,access,k0mHTUCMGBpD1bMSyb4HxzLQuwRoM96c
190,2014-07-03T03:01:48,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T03:01:48,browser,video,EkyWDrFMscj5DYyXavv46xvoJysCJZXw
190,2014-07-03T03:02:22,server,access,k0mHTUCMGBpD1bMSyb4HxzLQuwRoM96c
190,2014-07-03T03:02:23,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T03:02:23,browser,video,D4c4GwNAPlNIY5eyf99iSCVJG1uPyiJp
190,2014-07-03T03:10:51,server,access,VfsRqzo63qd2jocWaouLNwzolzBoym5p
190,2014-07-03T03:10:52,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T03:10:52,browser,video,D4c4GwNAPlNIY5eyf99iSCVJG1uPyiJp
190,2014-07-03T03:12:41,browser,problem,hfF5B5Xma7KHCT188GVxevr8Pm1WSgbU
190,2014-07-03T03:13:58,browser,problem,hfF5B5Xma7KHCT188GVxevr8Pm1WSgbU
190,2014-07-03T03:14:04,browser,problem,hfF5B5Xma7KHCT188GVxevr8Pm1WSgbU
190,2014-07-03T03:14:05,server,problem,hfF5B5Xma7KHCT188GVxevr8Pm1WSgbU
190,2014-07-03T03:15:09,browser,problem,MGZ2xJWJPhBTSehJKqfTRqeLhG5NYEZR
190,2014-07-03T03:15:20,server,access,3mDAtO0TDV3lsXtj06OsWt8i0vFzv0DU
190,2014-07-03T03:15:20,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T03:16:01,server,access,VfsRqzo63qd2jocWaouLNwzolzBoym5p
190,2014-07-03T03:16:02,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
190,2014-07-03T03:16:02,browser,video,GVNxDr6ONl5IFbTOIZNvdGC86BLVO8sX
190,2014-07-03T03:16:19,browser,problem,MGZ2xJWJPhBTSehJKqfTRqeLhG5NYEZR
190,2014-07-03T03:16:19,browser,problem,MGZ2xJWJPhBTSehJKqfTRqeLhG5NYEZR
190,2014-07-03T03:16:23,browser,problem,hfF5B5Xma7KHCT188GVxevr8Pm1WSgbU
190,2014-07-03T03:16:23,server,problem,hfF5B5Xma7KHCT188GVxevr8Pm1WSgbU
190,2014-07-03T03:36:50,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-23T05:47:09,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
192,2014-06-23T05:47:12,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
192,2014-06-23T05:47:19,server,access,jU152iC3MSAYCcXrcBy5IohAGjqKttZn
192,2014-06-23T06:01:25,browser,access,jU152iC3MSAYCcXrcBy5IohAGjqKttZn
192,2014-06-23T06:02:05,browser,problem,XGtXzunSeKMaVmXdTrp4e1Kdr91Yj6wU
192,2014-06-23T06:02:05,browser,problem,XGtXzunSeKMaVmXdTrp4e1Kdr91Yj6wU
192,2014-06-23T06:02:07,browser,problem,XGtXzunSeKMaVmXdTrp4e1Kdr91Yj6wU
192,2014-06-23T06:02:07,server,problem,XGtXzunSeKMaVmXdTrp4e1Kdr91Yj6wU
192,2014-06-23T06:02:21,server,access,aePKETRdajiew5xaDb9manDa0nI6gYN7
192,2014-06-23T06:02:22,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-23T06:02:22,browser,video,U3ld97vCESA7AK4TkG2izR0bVJbDWuvl
192,2014-06-23T06:14:15,browser,access,aePKETRdajiew5xaDb9manDa0nI6gYN7
192,2014-06-23T06:16:37,browser,problem,HL69sAbiMPZu1dYFd0bWFJD4C7tZjIGW
192,2014-06-23T06:16:37,browser,problem,HL69sAbiMPZu1dYFd0bWFJD4C7tZjIGW
192,2014-06-23T06:16:43,browser,problem,HL69sAbiMPZu1dYFd0bWFJD4C7tZjIGW
192,2014-06-23T06:16:43,browser,problem,HL69sAbiMPZu1dYFd0bWFJD4C7tZjIGW
192,2014-06-23T06:16:45,browser,problem,HL69sAbiMPZu1dYFd0bWFJD4C7tZjIGW
192,2014-06-23T06:16:45,server,problem,HL69sAbiMPZu1dYFd0bWFJD4C7tZjIGW
192,2014-06-23T06:17:43,server,access,E7o30eMHzGRRqJoJuFdot6gfswR7cNPY
192,2014-06-23T06:17:44,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-23T06:17:44,browser,video,Yb4ocLaelpLkHZv4dJc9C2PPR34GiGvQ
192,2014-06-23T06:25:11,server,access,qPMwpjMZkdljXhSE2tid0Dk2JC73Wywt
192,2014-06-23T06:25:11,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-23T06:25:11,browser,video,25New7FGsBEyFIGXiyvj91hG3N4sD2Al
192,2014-06-23T06:40:45,browser,access,qPMwpjMZkdljXhSE2tid0Dk2JC73Wywt
192,2014-06-23T06:45:07,server,access,3CzKauhIjWqASdHts5n9MGi7T45wKBO3
192,2014-06-23T06:45:08,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-23T06:45:08,browser,video,Vx3tum6kPiKC1nPW9LYzM4jG1xJBUItc
192,2014-06-23T06:51:27,browser,access,3CzKauhIjWqASdHts5n9MGi7T45wKBO3
192,2014-06-23T06:52:46,browser,access,3CzKauhIjWqASdHts5n9MGi7T45wKBO3
192,2014-06-23T06:52:46,browser,video,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-23T07:02:40,browser,access,3CzKauhIjWqASdHts5n9MGi7T45wKBO3
192,2014-06-23T07:02:41,browser,video,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-23T07:28:15,browser,access,3CzKauhIjWqASdHts5n9MGi7T45wKBO3
192,2014-06-23T07:28:16,browser,video,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-23T07:28:18,browser,access,3CzKauhIjWqASdHts5n9MGi7T45wKBO3
192,2014-06-23T07:28:49,browser,problem,q7dsbd1dHzwdcpUCioyPaKa46TWWVpkw
192,2014-06-23T07:28:49,browser,problem,q7dsbd1dHzwdcpUCioyPaKa46TWWVpkw
192,2014-06-23T07:28:51,browser,problem,q7dsbd1dHzwdcpUCioyPaKa46TWWVpkw
192,2014-06-23T07:28:51,server,problem,q7dsbd1dHzwdcpUCioyPaKa46TWWVpkw
192,2014-06-23T07:29:15,server,access,QWXWlo6JVDb1hBPpVL7vaVMzTJAIprjh
192,2014-06-23T07:29:16,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-23T07:39:04,server,access,z8G8P9yWjYwmXwHe4xOQSzMZo2A0YpCJ
192,2014-06-23T07:39:06,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-23T07:39:07,browser,video,bxCGlNr3dkZpMqfT9CCQGFaWCoIa0J60
192,2014-06-23T07:39:33,server,access,QWXWlo6JVDb1hBPpVL7vaVMzTJAIprjh
192,2014-06-23T07:39:34,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-23T07:40:10,server,access,z8G8P9yWjYwmXwHe4xOQSzMZo2A0YpCJ
192,2014-06-23T07:40:11,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-23T07:40:11,browser,video,bxCGlNr3dkZpMqfT9CCQGFaWCoIa0J60
192,2014-06-23T07:42:31,browser,access,z8G8P9yWjYwmXwHe4xOQSzMZo2A0YpCJ
192,2014-06-23T07:42:46,browser,access,z8G8P9yWjYwmXwHe4xOQSzMZo2A0YpCJ
192,2014-06-23T07:43:28,browser,problem,mZ5YUUxyqFh8Zs5apr5E1VejGoJvpl3w
192,2014-06-23T07:43:28,browser,problem,mZ5YUUxyqFh8Zs5apr5E1VejGoJvpl3w
192,2014-06-23T07:44:07,browser,problem,mZ5YUUxyqFh8Zs5apr5E1VejGoJvpl3w
192,2014-06-23T07:44:07,browser,problem,mZ5YUUxyqFh8Zs5apr5E1VejGoJvpl3w
192,2014-06-23T07:45:54,browser,access,z8G8P9yWjYwmXwHe4xOQSzMZo2A0YpCJ
192,2014-06-23T07:46:09,browser,problem,VegCcd2gb02qdgZiArjI7HH03bLaScRV
192,2014-06-23T07:46:10,browser,problem,VegCcd2gb02qdgZiArjI7HH03bLaScRV
192,2014-06-23T07:46:12,browser,problem,VegCcd2gb02qdgZiArjI7HH03bLaScRV
192,2014-06-23T07:46:12,browser,problem,VegCcd2gb02qdgZiArjI7HH03bLaScRV
192,2014-06-23T07:46:13,browser,problem,VegCcd2gb02qdgZiArjI7HH03bLaScRV
192,2014-06-23T07:46:14,browser,problem,VegCcd2gb02qdgZiArjI7HH03bLaScRV
192,2014-06-23T07:46:19,browser,access,z8G8P9yWjYwmXwHe4xOQSzMZo2A0YpCJ
192,2014-06-23T07:48:18,server,access,dTue51YGgbr47I0e7ZENrwmMV0VEq0qZ
192,2014-06-23T07:48:19,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-23T07:48:39,browser,access,dTue51YGgbr47I0e7ZENrwmMV0VEq0qZ
192,2014-06-23T07:53:02,browser,access,dTue51YGgbr47I0e7ZENrwmMV0VEq0qZ
192,2014-06-23T07:53:03,browser,access,dTue51YGgbr47I0e7ZENrwmMV0VEq0qZ
192,2014-06-23T07:53:04,browser,access,dTue51YGgbr47I0e7ZENrwmMV0VEq0qZ
192,2014-06-23T07:53:06,browser,access,dTue51YGgbr47I0e7ZENrwmMV0VEq0qZ
192,2014-06-23T07:53:19,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-24T02:08:23,server,nagivate,9Mur5ciTV9IBFfcPaz5c3nC1lrZaxBvG
192,2014-06-24T02:08:28,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
192,2014-06-24T02:08:33,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
192,2014-06-25T07:07:18,server,nagivate,9Mur5ciTV9IBFfcPaz5c3nC1lrZaxBvG
192,2014-06-25T07:07:20,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
192,2014-06-25T07:07:50,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
192,2014-06-25T07:08:03,server,access,Q87pksGXHCNjL4oAjXm4QHo1WnNXEqdg
192,2014-06-25T07:10:12,server,access,dTue51YGgbr47I0e7ZENrwmMV0VEq0qZ
192,2014-06-25T07:10:13,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-25T07:10:13,browser,video,A5nbs1B6B1wiFJPHSCzvg8anZGwfW1Rz
192,2014-06-25T07:10:19,browser,access,dTue51YGgbr47I0e7ZENrwmMV0VEq0qZ
192,2014-06-25T07:10:25,browser,access,dTue51YGgbr47I0e7ZENrwmMV0VEq0qZ
192,2014-06-25T07:10:38,browser,access,dTue51YGgbr47I0e7ZENrwmMV0VEq0qZ
192,2014-06-25T07:10:42,browser,access,dTue51YGgbr47I0e7ZENrwmMV0VEq0qZ
192,2014-06-25T07:10:48,browser,access,dTue51YGgbr47I0e7ZENrwmMV0VEq0qZ
192,2014-06-25T07:10:53,browser,access,dTue51YGgbr47I0e7ZENrwmMV0VEq0qZ
192,2014-06-25T07:11:03,browser,access,dTue51YGgbr47I0e7ZENrwmMV0VEq0qZ
192,2014-06-25T07:11:09,server,access,R8tQjx8RQPzMETPgKDHs8uMYF4u8xwCn
192,2014-06-25T07:11:10,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-25T07:11:13,server,access,Q87pksGXHCNjL4oAjXm4QHo1WnNXEqdg
192,2014-06-25T07:11:13,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-25T07:11:13,browser,video,FTZdjLs8bVqlqiOIeaW9Y2OFwbCTBBq9
192,2014-06-25T07:11:18,server,access,R8tQjx8RQPzMETPgKDHs8uMYF4u8xwCn
192,2014-06-25T07:11:19,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-25T07:11:19,browser,video,A5nbs1B6B1wiFJPHSCzvg8anZGwfW1Rz
192,2014-06-25T07:12:14,server,access,cxOMs3FCbZQXEhvP7JEhchXpXFWK8OSP
192,2014-06-25T07:12:14,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-25T07:12:14,browser,video,FTZdjLs8bVqlqiOIeaW9Y2OFwbCTBBq9
192,2014-06-25T07:12:19,server,access,R8tQjx8RQPzMETPgKDHs8uMYF4u8xwCn
192,2014-06-25T07:12:19,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-25T07:12:19,browser,video,Txmjm04KPCAsVGWmHgBbXN3BLj49xlq1
192,2014-06-25T07:12:23,browser,access,R8tQjx8RQPzMETPgKDHs8uMYF4u8xwCn
192,2014-06-25T07:12:27,browser,access,R8tQjx8RQPzMETPgKDHs8uMYF4u8xwCn
192,2014-06-25T07:13:20,server,access,cxOMs3FCbZQXEhvP7JEhchXpXFWK8OSP
192,2014-06-25T07:13:21,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-25T07:13:21,browser,video,7rV2j7gfuJUOJmG4VLxL7kPacrRYPtw9
192,2014-06-25T07:14:24,browser,access,cxOMs3FCbZQXEhvP7JEhchXpXFWK8OSP
192,2014-06-25T07:14:27,browser,access,cxOMs3FCbZQXEhvP7JEhchXpXFWK8OSP
192,2014-06-25T07:14:27,browser,video,Txmjm04KPCAsVGWmHgBbXN3BLj49xlq1
192,2014-06-25T07:16:04,browser,access,cxOMs3FCbZQXEhvP7JEhchXpXFWK8OSP
192,2014-06-25T07:16:09,server,access,vvwuVw1Nv9Dc7pl1RwlCx03werrHnTO7
192,2014-06-25T07:16:09,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-25T07:16:09,browser,video,NY7MpK5gSnw0zpnPauewBUpbeI7bFFRM
192,2014-06-25T07:17:48,browser,access,vvwuVw1Nv9Dc7pl1RwlCx03werrHnTO7
192,2014-06-25T07:17:48,browser,video,fCT977Xog7fzCSs99G3MVVFew0qTRiMz
192,2014-06-25T07:20:00,browser,access,vvwuVw1Nv9Dc7pl1RwlCx03werrHnTO7
192,2014-06-25T07:20:04,server,access,gf2xdCeSJlKe2R8dDBXNCfPCtZ394exJ
192,2014-06-25T07:20:04,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-25T07:20:05,browser,video,SrsiWEuTOiSiTbpdq8yiuYsvgV7zblMv
192,2014-06-25T07:25:14,browser,access,gf2xdCeSJlKe2R8dDBXNCfPCtZ394exJ
192,2014-06-25T07:25:18,browser,access,gf2xdCeSJlKe2R8dDBXNCfPCtZ394exJ
192,2014-06-25T07:25:18,browser,video,1x59fKeKJvw5iXjlC7DOEqL0Vdgex9ke
192,2014-06-25T07:28:33,browser,access,gf2xdCeSJlKe2R8dDBXNCfPCtZ394exJ
192,2014-06-25T07:28:33,browser,video,xY2G6FgLLCF7ggEnoXUdVLnpZZvjtLMW
192,2014-06-25T07:30:50,browser,access,gf2xdCeSJlKe2R8dDBXNCfPCtZ394exJ
192,2014-06-25T07:30:51,browser,video,mES5s402j0WWAkG9BBl0hMokoeG4793N
192,2014-06-25T07:40:52,server,access,b4uAz8kfFkFP0UlYrbC602fHJ9gpOD2q
192,2014-06-25T07:40:53,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-25T07:40:53,browser,video,m9k7HC1VzuZvjwvEWITBkCPlARh2SFVE
192,2014-06-25T07:40:59,browser,access,b4uAz8kfFkFP0UlYrbC602fHJ9gpOD2q
192,2014-06-25T07:41:02,browser,access,b4uAz8kfFkFP0UlYrbC602fHJ9gpOD2q
192,2014-06-25T07:41:04,browser,access,b4uAz8kfFkFP0UlYrbC602fHJ9gpOD2q
192,2014-06-25T07:41:52,browser,access,b4uAz8kfFkFP0UlYrbC602fHJ9gpOD2q
192,2014-06-25T07:41:58,browser,access,b4uAz8kfFkFP0UlYrbC602fHJ9gpOD2q
192,2014-06-25T07:44:08,server,access,TUIyoxMzipYjRfz7c4nVRjWLggpOSo1O
192,2014-06-25T07:44:08,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-25T07:44:13,browser,access,TUIyoxMzipYjRfz7c4nVRjWLggpOSo1O
192,2014-06-25T07:44:16,browser,access,TUIyoxMzipYjRfz7c4nVRjWLggpOSo1O
192,2014-06-25T07:44:18,browser,access,TUIyoxMzipYjRfz7c4nVRjWLggpOSo1O
192,2014-06-25T07:44:19,browser,access,TUIyoxMzipYjRfz7c4nVRjWLggpOSo1O
192,2014-06-25T07:44:23,server,access,J6NovtgNxhnzDNsXWbimcTVrOFo0PJgv
192,2014-06-25T07:44:24,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-25T08:16:47,browser,page_close,3T6XwoiMKgol57cm29Rjy8FXVFcIomxl
192,2014-06-29T02:11:38,server,nagivate,9Mur5ciTV9IBFfcPaz5c3nC1lrZaxBvG
192,2014-06-29T02:12:12,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
192,2014-06-29T02:12:19,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
192,2014-06-30T01:59:11,server,nagivate,9Mur5ciTV9IBFfcPaz5c3nC1lrZaxBvG
192,2014-06-30T01:59:13,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
192,2014-06-30T01:59:19,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
192,2014-06-30T13:21:03,server,nagivate,9Mur5ciTV9IBFfcPaz5c3nC1lrZaxBvG
192,2014-06-30T13:21:06,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
192,2014-06-30T13:21:10,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
192,2014-07-01T06:26:34,server,nagivate,9Mur5ciTV9IBFfcPaz5c3nC1lrZaxBvG
192,2014-07-01T06:26:37,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
192,2014-07-01T06:26:40,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
192,2014-07-02T01:48:18,server,nagivate,9Mur5ciTV9IBFfcPaz5c3nC1lrZaxBvG
192,2014-07-02T01:48:22,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
192,2014-07-02T01:48:30,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
192,2014-07-03T13:06:39,server,nagivate,9Mur5ciTV9IBFfcPaz5c3nC1lrZaxBvG
192,2014-07-03T13:06:45,server,nagivate,Oj6eQgzrdqBMlaCtaq1IkY6zruSrb71b
192,2014-07-03T13:06:48,server,nagivate,vPJ7ada7OqDfvYXMjnTQC3NExmLvWiUL
192,2014-07-03T13:06:57,server,access,iUWsDh3JnUQvrFHuDfXSX2VguUl3Q9ts
192,2014-07-03T13:34:14,browser,video,gyMWuN8puGiMcIIjtR3Vbb9VEkDHRwKn
192,2014-07-03T13:34:20,browser,access,iUWsDh3JnUQvrFHuDfXSX2VguUl3Q9ts
192,2014-07-03T13:35:00,browser,problem,mMrw6l3qcs5tDO33dSA608uMlsZ4rYTH
192,2014-07-03T13:35:00,browser,problem,mMrw6l3qcs5tDO33dSA608uMlsZ4rYTH
192,2014-07-03T13:35:04,browser,access,iUWsDh3JnUQvrFHuDfXSX2VguUl3Q9ts
