enrollment_id,log_frequency
117911,0.033333333
117912,0.033333333
117913,0.033333333
117915,0.033333333
117916,0.133333333
117917,0.033333333
117919,0.2
117920,0.166666667
117921,0.033333333
117927,0.3
117928,0.1
117929,0.233333333
117931,0.066666667
117934,0.033333333
117937,0.333333333
117940,0.466666667
117941,0.066666667
117943,0.433333333
117944,0.1
117948,0.2
117950,0.2
117951,0.066666667
117954,0.133333333
117956,0.233333333
117958,0.033333333
117960,0.133333333
117961,0.033333333
117962,0.033333333
117963,0.033333333
117968,0.033333333
117972,0.066666667
117973,0.033333333
117975,0.066666667
117978,0.1
117980,0.033333333
117982,0.033333333
117983,0.1
117985,0.033333333
117987,0.1
117992,0.033333333
117993,0.1
117994,0.233333333
117995,0.2
117998,0.033333333
117999,0.033333333
118001,0.033333333
118002,0.1
118003,0.2
118004,0.033333333
118007,0.033333333
118012,0.433333333
118013,0.166666667
118014,0.133333333
118017,0.033333333
118018,0.033333333
118021,0.233333333
118023,0.033333333
118025,0.233333333
118026,0.166666667
118029,0.033333333
118030,0.033333333
118032,0.033333333
118033,0.1
118035,0.333333333
118037,0.566666667
118038,0.1
118039,0.166666667
118043,0.1
118046,0.033333333
118047,0.033333333
118048,0.066666667
118050,0.1
118051,0.133333333
118054,0.033333333
118057,0.433333333
118058,0.033333333
118060,0.066666667
118063,0.233333333
118065,0.033333333
118067,0.266666667
118070,0.133333333
118071,0.033333333
118072,0.033333333
118073,0.033333333
118074,0.033333333
118079,0.233333333
118081,0.033333333
118083,0.4
118086,0.033333333
118087,0.533333333
118088,0.033333333
118092,0.4
118095,0.066666667
118096,0.066666667
118104,0.5
118105,0.233333333
118106,0.033333333
118107,0.066666667
118108,0.033333333
118109,0.033333333
118116,0.066666667
118120,0.233333333
118121,0.066666667
118122,0.033333333
118123,0.033333333
118126,0.033333333
118128,0.033333333
118132,0.066666667
118134,0.1
118136,0.033333333
118137,0.033333333
118138,0.033333333
118139,0.066666667
118141,0.066666667
118143,0.066666667
118145,0.3
118148,0.133333333
118150,0.2
118153,0.133333333
118154,0.066666667
118155,0.066666667
118159,0.033333333
118160,0.066666667
118161,0.133333333
118162,0.066666667
118168,0.033333333
118169,0.1
118170,0.033333333
118171,0.233333333
118177,0.033333333
118178,0.6
118183,0.066666667
118184,0.166666667
118187,0.066666667
118189,0.1
118190,0.1
118192,0.333333333
118198,0.266666667
118199,0.1
118200,0.1
118201,0.033333333
118202,0.166666667
118204,0.533333333
118207,0.033333333
118209,0.066666667
118213,0.033333333
118215,0.233333333
118216,0.033333333
118217,0.066666667
118220,0.033333333
118222,0.233333333
118225,0.2
118226,0.166666667
118231,0.066666667
118234,0.033333333
118235,0.033333333
118237,0.1
118241,0.033333333
118243,0.033333333
118244,0.166666667
118246,0.233333333
118247,0.033333333
118248,0.066666667
118249,0.166666667
118250,0.033333333
118251,0.066666667
118252,0.2
118253,0.266666667
118256,0.033333333
118257,0.066666667
118260,0.2
118262,0.033333333
118263,0.033333333
118265,0.066666667
118267,0.066666667
118269,0.033333333
118271,0.1
118272,0.033333333
118274,0.033333333
118275,0.1
118276,0.033333333
118277,0.1
118278,0.033333333
118284,0.066666667
118285,0.033333333
118287,0.1
118291,0.033333333
118293,0.266666667
118294,0.2
118295,0.033333333
118296,0.066666667
118297,0.033333333
118298,0.333333333
118301,0.1
118303,0.033333333
118304,0.333333333
118306,0.1
118309,0.033333333
118312,0.233333333
118320,0.133333333
118321,0.133333333
118322,0.066666667
118327,0.066666667
118328,0.066666667
118330,0.033333333
118331,0.2
118334,0.033333333
118335,0.133333333
118336,0.5
118342,0.033333333
118343,0.066666667
118344,0.066666667
118347,0.1
118351,0.066666667
118355,0.1
118358,0.133333333
118360,0.066666667
118361,0.066666667
118362,0.233333333
118363,0.233333333
118364,0.133333333
118367,0.066666667
118370,0.333333333
118372,0.233333333
118375,0.066666667
118376,0.033333333
118378,0.033333333
118382,0.066666667
118383,0.066666667
118385,0.066666667
118386,0.033333333
118389,0.066666667
118391,0.033333333
118392,0.033333333
118394,0.266666667
118395,0.133333333
118399,0.033333333
118401,0.7
118402,0.033333333
118405,0.033333333
118406,0.033333333
118408,0.033333333
118414,0.266666667
118415,0.1
118416,0.033333333
118417,0.166666667
118418,0.166666667
118419,0.1
118425,0.2
118428,0.166666667
118429,0.133333333
118431,0.1
118432,0.066666667
118433,0.033333333
118434,0.033333333
118436,0.1
118438,0.033333333
118443,0.266666667
118444,0.333333333
118447,0.033333333
118448,0.066666667
118453,0.1
118454,0.4
118457,0.066666667
118463,0.1
118464,0.033333333
118465,0.033333333
118470,0.033333333
118471,0.033333333
118472,0.033333333
118473,0.1
118475,0.066666667
118476,0.033333333
118477,0.3
118479,0.033333333
118481,0.066666667
118482,0.066666667
118484,0.4
118485,0.033333333
118487,0.166666667
118490,0.033333333
118493,0.166666667
118495,0.033333333
118497,0.1
118499,0.166666667
118502,0.033333333
118505,0.133333333
118507,0.033333333
118509,0.066666667
118510,0.033333333
118512,0.4
118515,0.2
118517,0.4
118518,0.133333333
118521,0.133333333
118522,0.066666667
118523,0.033333333
118524,0.2
118529,0.3
118530,0.033333333
118531,0.033333333
118536,0.2
118537,0.033333333
118540,0.033333333
118542,0.033333333
118547,0.033333333
118549,0.033333333
118551,0.033333333
118553,0.033333333
118557,0.033333333
118558,0.033333333
118563,0.166666667
118565,0.133333333
118566,0.2
118567,0.066666667
118570,0.166666667
118575,0.033333333
118579,0.266666667
118580,0.1
118582,0.033333333
118583,0.033333333
118588,0.066666667
118589,0.1
118591,0.1
118593,0.1
118594,0.033333333
118595,0.3
118598,0.2
118599,0.033333333
118600,0.033333333
118601,0.033333333
118603,0.033333333
118604,0.033333333
118605,0.266666667
118606,0.033333333
118611,0.033333333
118612,0.033333333
118614,0.033333333
118615,0.066666667
118616,0.033333333
118617,0.333333333
118618,0.266666667
118619,0.033333333
118622,0.033333333
118623,0.133333333
118624,0.033333333
118626,0.2
118628,0.033333333
118630,0.066666667
118631,0.066666667
118632,0.1
118633,0.2
118634,0.033333333
118635,0.033333333
118636,0.033333333
118638,0.033333333
118640,0.033333333
118641,0.1
118643,0.033333333
118644,0.033333333
118645,0.033333333
118648,0.133333333
118649,0.133333333
118651,0.066666667
118653,0.1
118654,0.066666667
118656,0.066666667
118657,0.033333333
118661,0.1
118662,0.1
118663,0.033333333
118665,0.5
118666,0.033333333
118667,0.233333333
118668,0.066666667
118672,0.033333333
118673,0.033333333
118676,0.166666667
118677,0.133333333
118679,0.033333333
118692,0.366666667
118695,0.066666667
118697,0.033333333
118699,0.066666667
118700,0.2
118707,0.033333333
118709,0.033333333
118711,0.033333333
118713,0.166666667
118717,0.066666667
118718,0.033333333
118720,0.033333333
118724,0.033333333
118725,0.333333333
118726,0.033333333
118729,0.033333333
118730,0.033333333
118731,0.033333333
118732,0.433333333
118737,0.033333333
118738,0.1
118744,0.1
118745,0.166666667
118749,0.233333333
118752,0.066666667
118754,0.133333333
118760,0.033333333
118761,0.3
118762,0.033333333
118763,0.033333333
118767,0.233333333
118768,0.266666667
118769,0.166666667
118771,0.5
118772,0.166666667
118773,0.033333333
118774,0.1
118776,0.133333333
118778,0.033333333
118780,0.066666667
118781,0.033333333
118783,0.166666667
118788,0.166666667
118790,0.3
118794,0.1
118796,0.2
118799,0.133333333
118800,0.166666667
118801,0.033333333
118807,0.066666667
118808,0.2
118809,0.033333333
118810,0.033333333
118815,0.033333333
118817,0.033333333
118819,0.433333333
118820,0.133333333
118823,0.033333333
118832,0.033333333
118833,0.033333333
118835,0.033333333
118836,0.066666667
118839,0.366666667
118840,0.033333333
118842,0.033333333
118843,0.066666667
118844,0.066666667
118847,0.533333333
118849,0.033333333
118850,0.233333333
118851,0.033333333
118854,0.033333333
118855,0.133333333
118856,0.1
118857,0.033333333
118858,0.033333333
118861,0.033333333
118862,0.033333333
118863,0.033333333
118865,0.033333333
118871,0.2
118872,0.133333333
118876,0.133333333
118878,0.066666667
118879,0.233333333
118883,0.033333333
118885,0.033333333
118886,0.033333333
118887,0.033333333
118888,0.033333333
118892,0.033333333
118895,0.033333333
118900,0.033333333
118907,0.133333333
118908,0.166666667
118911,0.1
118912,0.266666667
118913,0.533333333
118914,0.033333333
118915,0.066666667
118916,0.066666667
118917,0.033333333
118918,0.066666667
118919,0.033333333
118920,0.366666667
118921,0.033333333
118922,0.2
118924,0.133333333
118926,0.3
118927,0.233333333
118930,0.1
118931,0.2
118932,0.4
118933,0.066666667
118935,0.2
118937,0.233333333
118939,0.033333333
118941,0.033333333
118942,0.533333333
118943,0.1
118944,0.033333333
118945,0.066666667
118950,0.1
118952,0.033333333
118954,0.033333333
118955,0.266666667
118963,0.033333333
118964,0.033333333
118965,0.133333333
118967,0.033333333
118968,0.233333333
118970,0.033333333
118972,0.1
118973,0.033333333
118977,0.033333333
118978,0.033333333
118981,0.033333333
118983,0.066666667
118985,0.233333333
118986,0.1
118991,0.566666667
118993,0.133333333
118995,0.366666667
119002,0.066666667
119005,0.3
119008,0.033333333
119009,0.1
119010,0.1
119011,0.233333333
119013,0.166666667
119014,0.066666667
119021,0.033333333
119025,0.3
119026,0.033333333
119027,0.233333333
119028,0.066666667
119035,0.366666667
119042,0.266666667
119044,0.566666667
119046,0.333333333
119047,0.033333333
119048,0.033333333
119050,0.033333333
119051,0.166666667
119052,0.033333333
119054,0.066666667
119056,0.033333333
119057,0.133333333
119059,0.033333333
119060,0.033333333
119061,0.033333333
119062,0.133333333
119064,0.033333333
119066,0.133333333
119067,0.066666667
119068,0.066666667
119071,0.033333333
119073,0.133333333
119076,0.033333333
119077,0.133333333
119082,0.033333333
119087,0.033333333
119090,0.1
119093,0.066666667
119094,0.033333333
119095,0.066666667
119097,0.1
119102,0.2
119104,0.133333333
119105,0.033333333
119106,0.1
119107,0.233333333
119108,0.033333333
119109,0.066666667
119112,0.066666667
119117,0.033333333
119121,0.033333333
119127,0.066666667
119131,0.066666667
119132,0.033333333
119134,0.066666667
119137,0.1
119138,0.166666667
119139,0.266666667
119140,0.033333333
119141,0.066666667
119143,0.266666667
119146,0.033333333
119149,0.333333333
119151,0.033333333
119152,0.033333333
119154,0.166666667
119159,0.133333333
119160,0.266666667
119161,0.233333333
119162,0.033333333
119163,0.2
119165,0.2
119166,0.233333333
119167,0.266666667
119169,0.1
119170,0.1
119171,0.033333333
119172,0.2
119174,0.2
119176,0.033333333
119178,0.133333333
119180,0.066666667
119184,0.1
119185,0.133333333
119190,0.1
119194,0.033333333
119199,0.066666667
119200,0.333333333
119201,0.4
119203,0.033333333
119204,0.133333333
119205,0.066666667
119207,0.1
119208,0.033333333
119209,0.066666667
119217,0.066666667
119218,0.033333333
119223,0.066666667
119224,0.033333333
119225,0.1
119228,0.1
119233,0.033333333
119234,0.033333333
119235,0.133333333
119237,0.033333333
119238,0.033333333
119239,0.2
119241,0.033333333
119243,0.433333333
119245,0.366666667
119249,0.066666667
119250,0.066666667
119251,0.033333333
119258,0.033333333
119259,0.1
119262,0.233333333
119265,0.133333333
119266,0.3
119267,0.033333333
119271,0.366666667
119272,0.033333333
119273,0.1
119275,0.133333333
119276,0.4
119283,0.233333333
119288,0.033333333
119290,0.066666667
119291,0.366666667
119293,0.033333333
119294,0.166666667
119295,0.033333333
119300,0.033333333
119303,0.066666667
119306,0.033333333
119307,0.066666667
119309,0.466666667
119310,0.166666667
119317,0.033333333
119319,0.166666667
119320,0.033333333
119325,0.533333333
119327,0.033333333
119328,0.066666667
119329,0.033333333
119330,0.133333333
119331,0.033333333
119332,0.066666667
119334,0.066666667
119335,0.033333333
119338,0.033333333
119339,0.033333333
119340,0.033333333
119341,0.1
119343,0.033333333
119344,0.033333333
119348,0.366666667
119349,0.066666667
119350,0.033333333
119351,0.1
119355,0.066666667
119358,0.1
119361,0.1
119362,0.1
119363,0.2
119366,0.133333333
119370,0.033333333
119372,0.4
119373,0.033333333
119374,0.3
119379,0.233333333
119383,0.033333333
119385,0.033333333
119387,0.166666667
119393,0.033333333
119395,0.033333333
119396,0.133333333
119397,0.033333333
119398,0.066666667
119400,0.033333333
119401,0.1
119402,0.033333333
119404,0.033333333
119405,0.033333333
119406,0.033333333
119407,0.1
119409,0.466666667
119411,0.066666667
119413,0.2
119416,0.033333333
119418,0.1
119421,0.1
119422,0.233333333
119424,0.166666667
119427,0.033333333
119428,0.033333333
119431,0.166666667
119435,0.333333333
119436,0.066666667
119437,0.133333333
119440,0.066666667
119443,0.033333333
119444,0.033333333
119446,0.033333333
119447,0.033333333
119448,0.033333333
119449,0.033333333
119451,0.066666667
119453,0.066666667
119456,0.3
119457,0.266666667
119460,0.1
119462,0.166666667
119463,0.033333333
119464,0.033333333
119465,0.033333333
119469,0.033333333
119470,0.066666667
119471,0.266666667
119472,0.1
119473,0.033333333
119474,0.033333333
119476,0.1
119477,0.066666667
119478,0.2
119484,0.2
119485,0.033333333
119486,0.066666667
119489,0.133333333
119491,0.1
119496,0.033333333
119498,0.066666667
119501,0.233333333
119510,0.066666667
119514,0.066666667
119516,0.066666667
119519,0.033333333
119520,0.333333333
119525,0.033333333
119528,0.033333333
119529,0.033333333
119531,0.133333333
119532,0.033333333
119533,0.033333333
119535,0.166666667
119537,0.033333333
119539,0.033333333
119540,0.033333333
119544,0.033333333
119548,0.133333333
119550,0.066666667
119552,0.066666667
119553,0.066666667
119556,0.2
119557,0.066666667
119558,0.066666667
119562,0.033333333
119563,0.066666667
119564,0.4
119565,0.066666667
119568,0.066666667
119569,0.033333333
119570,0.1
119572,0.033333333
119574,0.1
119577,0.166666667
119580,0.066666667
119581,0.066666667
119590,0.033333333
119595,0.033333333
119596,0.066666667
119599,0.533333333
119602,0.3
119603,0.233333333
119604,0.233333333
119607,0.066666667
119614,0.033333333
119615,0.033333333
119617,0.233333333
119620,0.1
119621,0.033333333
119623,0.066666667
119624,0.066666667
119629,0.066666667
119630,0.066666667
119632,0.1
119636,0.033333333
119637,0.033333333
119639,0.033333333
119642,0.133333333
119643,0.033333333
119644,0.033333333
119646,0.033333333
119649,0.033333333
119650,0.033333333
119653,0.3
119654,0.1
119656,0.033333333
119658,0.266666667
119660,0.133333333
119662,0.033333333
119667,0.066666667
119669,0.4
119670,0.066666667
119673,0.033333333
119677,0.033333333
119679,0.033333333
119680,0.366666667
119682,0.066666667
119683,0.066666667
119684,0.066666667
119685,0.3
119689,0.033333333
119691,0.033333333
119692,0.1
119693,0.033333333
119694,0.2
119698,0.033333333
119699,0.166666667
119700,0.033333333
119702,0.033333333
119704,0.033333333
119706,0.1
119707,0.066666667
119708,0.066666667
119709,0.066666667
119710,0.066666667
119713,0.033333333
119714,0.166666667
119715,0.033333333
119716,0.1
119718,0.1
119720,0.066666667
119723,0.066666667
119726,0.033333333
119727,0.033333333
119728,0.033333333
119729,0.2
119730,0.166666667
119731,0.033333333
119732,0.033333333
119733,0.033333333
119735,0.133333333
119736,0.066666667
119742,0.633333333
119743,0.133333333
119744,0.066666667
119746,0.2
119747,0.033333333
119748,0.066666667
119749,0.066666667
119750,0.033333333
119751,0.033333333
119752,0.066666667
119753,0.033333333
119755,0.066666667
119758,0.366666667
119759,0.466666667
119764,0.033333333
119765,0.033333333
119767,0.066666667
119769,0.033333333
119771,0.033333333
119772,0.066666667
119774,0.033333333
119775,0.066666667
119777,0.033333333
119778,0.066666667
119779,0.033333333
119781,0.033333333
119783,0.033333333
119784,0.2
119785,0.033333333
119788,0.033333333
119791,0.033333333
119792,0.033333333
119794,0.033333333
119796,0.033333333
119797,0.066666667
119800,0.033333333
119801,0.033333333
119802,0.1
119803,0.033333333
119806,0.1
119807,0.066666667
119809,0.066666667
119810,0.066666667
119813,0.033333333
119817,0.033333333
119818,0.066666667
119822,0.033333333
119825,0.066666667
119826,0.033333333
119833,0.066666667
119834,0.433333333
119835,0.033333333
119838,0.1
119840,0.033333333
119841,0.033333333
119843,0.2
119844,0.1
119845,0.133333333
119846,0.033333333
119854,0.1
119857,0.266666667
119858,0.066666667
119861,0.033333333
119862,0.1
119867,0.066666667
119868,0.133333333
119869,0.033333333
119870,0.033333333
119871,0.033333333
119874,0.066666667
119878,0.166666667
119882,0.066666667
119883,0.033333333
119888,0.066666667
119892,0.033333333
119893,0.033333333
119895,0.033333333
119896,0.133333333
119897,0.066666667
119898,0.066666667
119900,0.033333333
119903,0.033333333
119907,0.166666667
119908,0.033333333
119914,0.033333333
119915,0.333333333
119917,0.033333333
119927,0.033333333
119932,0.033333333
119933,0.033333333
119935,0.166666667
119937,0.033333333
119938,0.133333333
119940,0.166666667
119942,0.133333333
119943,0.166666667
119947,0.1
119948,0.033333333
119950,0.033333333
119951,0.266666667
119952,0.033333333
119953,0.066666667
119956,0.1
119958,0.033333333
119960,0.066666667
119962,0.033333333
119967,0.033333333
119969,0.033333333
119974,0.3
119975,0.166666667
119978,0.066666667
119980,0.033333333
119983,0.566666667
119984,0.033333333
119985,0.033333333
119989,0.066666667
119991,0.066666667
119994,0.066666667
119996,0.2
119999,0.033333333
120000,0.033333333
120001,0.066666667
120004,0.066666667
120010,0.033333333
120011,0.1
120015,0.033333333
120017,0.066666667
120018,0.066666667
120019,0.066666667
120020,0.033333333
120021,0.166666667
120023,0.066666667
120026,0.333333333
120028,0.033333333
120029,0.166666667
120031,0.033333333
120032,0.033333333
120033,0.4
120035,0.2
120036,0.066666667
120038,0.366666667
120041,0.033333333
120042,0.466666667
120043,0.133333333
120044,0.033333333
120051,0.033333333
120052,0.033333333
120053,0.033333333
120054,0.233333333
120055,0.166666667
120056,0.033333333
120059,0.033333333
120060,0.366666667
120061,0.033333333
120064,0.033333333
120066,0.1
120069,0.066666667
120070,0.033333333
120071,0.066666667
120072,0.033333333
120073,0.033333333
120074,0.033333333
120075,0.033333333
120076,0.033333333
120078,0.233333333
120081,0.066666667
120082,0.033333333
120083,0.033333333
120085,0.033333333
120086,0.033333333
120087,0.466666667
120088,0.133333333
120092,0.233333333
120093,0.033333333
120095,0.133333333
120096,0.033333333
120099,0.033333333
120100,0.133333333
120101,0.133333333
120102,0.033333333
120103,0.033333333
120104,0.1
120105,0.033333333
120106,0.066666667
120107,0.066666667
120108,0.033333333
120111,0.3
120113,0.2
120114,0.033333333
120115,0.033333333
120118,0.166666667
120119,0.033333333
120120,0.066666667
120121,0.133333333
120122,0.166666667
120124,0.033333333
120125,0.1
120126,0.233333333
120127,0.066666667
120129,0.033333333
120131,0.566666667
120133,0.033333333
120134,0.2
120137,0.033333333
120138,0.033333333
120142,0.033333333
120143,0.133333333
120145,0.033333333
120146,0.133333333
120147,0.033333333
120149,0.166666667
120150,0.033333333
120153,0.133333333
120154,0.033333333
120155,0.1
120156,0.1
120157,0.033333333
120158,0.033333333
120160,0.1
120161,0.033333333
120162,0.033333333
120164,0.066666667
120165,0.033333333
120166,0.033333333
120167,0.033333333
120169,0.033333333
120170,0.033333333
120171,0.166666667
120173,0.066666667
120174,0.033333333
120176,0.033333333
120177,0.533333333
120179,0.3
120181,0.1
120183,0.033333333
120184,0.1
120185,0.033333333
120189,0.2
120191,0.066666667
120192,0.1
120193,0.066666667
120197,0.233333333
120199,0.033333333
120200,0.233333333
120202,0.233333333
120206,0.033333333
120209,0.1
120211,0.033333333
120214,0.266666667
120216,0.033333333
120218,0.033333333
120220,0.033333333
120221,0.033333333
120228,0.066666667
120230,0.2
120231,0.033333333
120236,0.033333333
120240,0.033333333
120242,0.066666667
120244,0.066666667
120245,0.133333333
120246,0.1
120247,0.1
120249,0.166666667
120251,0.1
120252,0.033333333
120256,0.133333333
120257,0.033333333
120259,0.033333333
120262,0.033333333
120263,0.033333333
120265,0.166666667
120270,0.066666667
120274,0.066666667
120276,0.033333333
120284,0.033333333
120287,0.033333333
120289,0.133333333
120292,0.2
120296,0.033333333
120299,0.033333333
120302,0.033333333
120303,0.033333333
120306,0.033333333
120308,0.066666667
120310,0.133333333
120311,0.166666667
120313,0.033333333
120314,0.033333333
120318,0.033333333
120321,0.1
120323,0.066666667
120325,0.033333333
120326,0.033333333
120328,0.366666667
120329,0.033333333
120330,0.2
120331,0.033333333
120332,0.033333333
120333,0.033333333
120334,0.033333333
120335,0.033333333
120337,0.1
120338,0.033333333
120339,0.066666667
120342,0.033333333
120345,0.066666667
120347,0.066666667
120348,0.033333333
120349,0.033333333
120352,0.033333333
120356,0.366666667
120359,0.266666667
120361,0.166666667
120362,0.233333333
120363,0.066666667
120365,0.066666667
120367,0.033333333
120371,0.066666667
120373,0.033333333
120374,0.033333333
120378,0.033333333
120379,0.066666667
120383,0.033333333
120384,0.033333333
120385,0.033333333
120388,0.033333333
120389,0.4
120390,0.033333333
120391,0.033333333
120392,0.033333333
120397,0.033333333
120398,0.033333333
120399,0.066666667
120400,0.033333333
120401,0.133333333
120402,0.033333333
120404,0.066666667
120407,0.066666667
120408,0.033333333
120409,0.033333333
120410,0.133333333
120412,0.033333333
120413,0.033333333
120414,0.066666667
120415,0.1
120416,0.033333333
120417,0.033333333
120419,0.033333333
120420,0.1
120422,0.133333333
120429,0.066666667
120430,0.433333333
120432,0.166666667
120433,0.066666667
120436,0.4
120439,0.033333333
120440,0.033333333
120441,0.033333333
120442,0.033333333
120443,0.3
120445,0.033333333
120449,0.033333333
120458,0.166666667
120459,0.1
120462,0.166666667
120465,0.033333333
120466,0.033333333
120468,0.033333333
120469,0.5
120470,0.033333333
120475,0.133333333
120476,0.033333333
120477,0.033333333
120478,0.033333333
120479,0.066666667
120480,0.3
120484,0.033333333
120485,0.033333333
120488,0.066666667
120491,0.033333333
120492,0.033333333
120493,0.1
120496,0.033333333
120500,0.033333333
120504,0.1
120505,0.133333333
120506,0.033333333
120507,0.1
120509,0.166666667
120510,0.033333333
120511,0.3
120517,0.4
120518,0.033333333
120519,0.033333333
120521,0.033333333
120522,0.066666667
120523,0.066666667
120524,0.066666667
120526,0.033333333
120527,0.066666667
120530,0.233333333
120532,0.1
120533,0.033333333
120538,0.333333333
120539,0.066666667
120540,0.066666667
120547,0.3
120549,0.033333333
120550,0.033333333
120552,0.033333333
120553,0.1
120554,0.033333333
120558,0.066666667
120559,0.033333333
120560,0.033333333
120561,0.066666667
120564,0.033333333
120567,0.333333333
120568,0.233333333
120569,0.233333333
120572,0.066666667
120574,0.033333333
120575,0.033333333
120576,0.3
120577,0.066666667
120580,0.566666667
120585,0.066666667
120587,0.066666667
120590,0.066666667
120592,0.033333333
120594,0.2
120595,0.033333333
120596,0.033333333
120598,0.033333333
120599,0.033333333
120600,0.033333333
120601,0.233333333
120603,0.066666667
120605,0.2
120607,0.033333333
120609,0.333333333
120610,0.033333333
120611,0.066666667
120617,0.366666667
120620,0.133333333
120621,0.133333333
120622,0.033333333
120623,0.033333333
120624,0.033333333
120625,0.033333333
120626,0.233333333
120627,0.066666667
120629,0.033333333
120631,0.033333333
120633,0.033333333
120634,0.033333333
120635,0.066666667
120638,0.2
120639,0.033333333
120642,0.233333333
120643,0.1
120644,0.033333333
120645,0.033333333
120646,0.033333333
120647,0.033333333
120648,0.033333333
120650,0.3
120653,0.166666667
120655,0.066666667
120659,0.1
120661,0.033333333
120667,0.033333333
120669,0.633333333
120670,0.033333333
120671,0.033333333
120673,0.033333333
120676,0.033333333
120678,0.033333333
120679,0.066666667
120680,0.033333333
120681,0.1
120682,0.1
120683,0.066666667
120685,0.033333333
120688,0.033333333
120689,0.233333333
120691,0.066666667
120692,0.033333333
120693,0.033333333
120694,0.066666667
120695,0.2
120699,0.033333333
120706,0.033333333
120707,0.333333333
120710,0.033333333
120711,0.3
120712,0.033333333
120713,0.1
120715,0.033333333
120721,0.066666667
120724,0.033333333
120727,0.033333333
120730,0.033333333
120732,0.066666667
120734,0.033333333
120736,0.033333333
120737,0.033333333
120738,0.066666667
120743,0.233333333
120744,0.133333333
120748,0.033333333
120749,0.1
120750,0.133333333
120753,0.166666667
120754,0.033333333
120758,0.033333333
120760,0.066666667
120761,0.033333333
120762,0.1
120763,0.033333333
120764,0.033333333
120765,0.033333333
120766,0.066666667
120767,0.033333333
120768,0.233333333
120769,0.1
120777,0.033333333
120778,0.033333333
120783,0.033333333
120784,0.3
120785,0.033333333
120786,0.033333333
120787,0.033333333
120789,0.1
120791,0.133333333
120792,0.033333333
120793,0.033333333
120794,0.033333333
120795,0.133333333
120796,0.1
120797,0.1
120798,0.233333333
120799,0.033333333
120800,0.066666667
120802,0.233333333
120803,0.033333333
120807,0.1
120809,0.033333333
120810,0.133333333
120813,0.033333333
120816,0.066666667
120817,0.033333333
120819,0.033333333
120820,0.1
120821,0.033333333
120822,0.033333333
120825,0.033333333
120826,0.033333333
120830,0.033333333
120836,0.133333333
120840,0.166666667
120841,0.166666667
120842,0.033333333
120844,0.033333333
120846,0.066666667
120847,0.033333333
120851,0.033333333
120852,0.033333333
120855,0.033333333
120856,0.033333333
120860,0.033333333
120862,0.1
120863,0.033333333
120865,0.033333333
120868,0.033333333
120869,0.3
120870,0.033333333
120871,0.066666667
120874,0.033333333
120876,0.1
120877,0.033333333
120878,0.233333333
120879,0.066666667
120880,0.033333333
120881,0.033333333
120888,0.133333333
120890,0.033333333
120893,0.066666667
120896,0.1
120897,0.266666667
120898,0.233333333
120899,0.1
120904,0.266666667
120913,0.066666667
120914,0.066666667
120916,0.033333333
120918,0.066666667
120919,0.1
120920,0.033333333
120924,0.1
120925,0.1
120926,0.2
120927,0.233333333
120931,0.133333333
120933,0.233333333
120935,0.033333333
120936,0.333333333
120939,0.033333333
120940,0.1
120941,0.066666667
120943,0.066666667
120947,0.033333333
120948,0.1
120950,0.066666667
120953,0.3
120954,0.033333333
120955,0.1
120959,0.066666667
120960,0.066666667
120961,0.1
120964,0.033333333
120967,0.1
120969,0.066666667
120978,0.266666667
120980,0.066666667
120981,0.233333333
120983,0.233333333
120985,0.066666667
120986,0.033333333
120987,0.033333333
120990,0.033333333
120991,0.066666667
120992,0.033333333
120994,0.033333333
120995,0.2
120997,0.033333333
120998,0.2
121000,0.033333333
121001,0.2
121003,0.3
121004,0.1
121005,0.266666667
121010,0.2
121012,0.033333333
121013,0.033333333
121014,0.033333333
121015,0.033333333
121016,0.066666667
121022,0.033333333
121025,0.033333333
121026,0.1
121027,0.1
121028,0.033333333
121029,0.2
121033,0.033333333
121035,0.066666667
121038,0.033333333
121042,0.066666667
121050,0.066666667
121051,0.033333333
121052,0.033333333
121053,0.233333333
121054,0.033333333
121056,0.133333333
121059,0.033333333
121061,0.033333333
121062,0.066666667
121063,0.033333333
121065,0.033333333
121067,0.033333333
121069,0.033333333
121071,0.033333333
121072,0.033333333
121074,0.066666667
121076,0.066666667
121077,0.033333333
121080,0.266666667
121082,0.1
121085,0.3
121086,0.066666667
121089,0.033333333
121090,0.033333333
121091,0.166666667
121093,0.433333333
121096,0.033333333
121098,0.066666667
121099,0.066666667
121101,0.133333333
121102,0.033333333
121104,0.033333333
121107,0.033333333
121108,0.166666667
121112,0.033333333
121114,0.166666667
121118,0.066666667
121119,0.033333333
121122,0.166666667
121125,0.2
121128,0.033333333
121131,0.1
121132,0.1
121133,0.166666667
121135,0.033333333
121137,0.133333333
121139,0.233333333
121140,0.066666667
121141,0.133333333
121142,0.033333333
121143,0.033333333
121144,0.033333333
121145,0.133333333
121147,0.133333333
121148,0.033333333
121149,0.066666667
121150,0.066666667
121153,0.033333333
121156,0.066666667
121158,0.033333333
121160,0.1
121161,0.133333333
121162,0.1
121165,0.066666667
121168,0.033333333
121171,0.1
121173,0.1
121177,0.033333333
121178,0.066666667
121179,0.033333333
121180,0.033333333
121185,0.033333333
121186,0.033333333
121190,0.1
121194,0.033333333
121195,0.033333333
121199,0.033333333
121200,0.033333333
121201,0.033333333
121203,0.066666667
121205,0.1
121208,0.033333333
121209,0.1
121210,0.066666667
121211,0.066666667
121212,0.066666667
121213,0.4
