enrollment_id,course_start_time
101830,2013-12-11T01:00:00
101831,2013-12-12T00:00:00
101834,2013-12-11T16:00:00
101835,2013-12-11T16:00:00
101836,2013-12-11T16:00:00
101837,2013-12-11T16:00:00
101840,2013-12-11T01:00:00
101841,2013-12-11T16:00:00
101845,2013-12-11T16:00:00
101848,2013-12-11T01:00:00
101849,2013-12-12T00:00:00
101850,2013-12-11T01:00:00
101855,2013-12-11T16:00:00
101857,2013-12-11T16:00:00
101860,2013-12-11T16:00:00
101861,2013-12-11T16:00:00
101862,2013-12-11T16:00:00
101865,2013-12-12T00:00:00
101867,2013-12-11T16:00:00
101868,2013-12-11T16:00:00
101869,2013-12-11T16:00:00
101871,2013-12-11T16:00:00
101872,2013-12-11T16:00:00
101875,2013-12-11T16:00:00
101877,2013-12-11T16:00:00
101878,2013-12-11T01:00:00
101879,2013-12-11T16:00:00
101880,2013-12-11T16:00:00
101881,2013-12-11T01:00:00
101883,2013-12-11T01:00:00
101885,2013-12-11T16:00:00
101889,2013-12-12T00:00:00
101891,2013-12-11T16:00:00
101895,2013-12-11T16:00:00
101899,2013-12-11T16:00:00
101900,2013-12-11T16:00:00
101902,2013-12-11T16:00:00
101903,2013-12-11T16:00:00
101904,2013-12-11T16:00:00
101907,2013-12-11T16:00:00
101908,2013-12-11T16:00:00
101909,2013-12-11T16:00:00
101912,2013-12-11T16:00:00
101913,2013-12-17T00:00:00
101914,2013-12-11T01:00:00
101916,2013-12-11T01:00:00
101917,2013-12-11T16:00:00
101920,2013-12-11T16:00:00
101921,2013-12-11T01:00:00
101922,2013-12-11T16:00:00
101926,2013-12-11T16:00:00
101927,2013-12-11T16:00:00
101928,2013-12-11T16:00:00
101929,2013-12-11T01:00:00
101931,2013-12-11T16:00:00
101932,2013-12-17T00:00:00
101933,2013-12-11T16:00:00
101937,2013-12-11T16:00:00
101941,2013-12-11T16:00:00
101942,2013-12-11T01:00:00
101943,2013-12-11T01:00:00
101944,2013-12-12T00:00:00
101946,2013-12-11T01:00:00
101947,2013-12-11T01:00:00
101948,2013-12-11T16:00:00
101949,2013-12-17T00:00:00
101950,2013-12-11T16:00:00
101951,2013-12-11T01:00:00
101952,2013-12-17T00:00:00
101953,2013-12-11T16:00:00
101954,2013-12-11T16:00:00
101961,2013-12-17T00:00:00
101962,2013-12-11T01:00:00
101963,2013-12-11T16:00:00
101967,2013-12-11T16:00:00
101969,2013-12-11T01:00:00
101974,2013-12-11T16:00:00
101975,2013-12-11T16:00:00
101980,2013-12-11T01:00:00
101987,2013-12-11T16:00:00
101988,2013-12-11T16:00:00
101990,2013-12-11T16:00:00
101991,2013-12-11T16:00:00
101992,2013-12-11T16:00:00
101993,2013-12-17T00:00:00
101994,2013-12-11T16:00:00
101996,2013-12-11T16:00:00
101999,2013-12-11T16:00:00
102003,2013-12-11T16:00:00
102006,2013-12-11T01:00:00
102007,2013-12-17T00:00:00
102008,2013-12-11T16:00:00
102009,2013-12-11T16:00:00
102010,2013-12-11T01:00:00
102012,2013-12-11T16:00:00
102017,2013-12-11T16:00:00
102018,2013-12-17T00:00:00
102019,2013-12-11T16:00:00
102020,2013-12-11T16:00:00
102024,2013-12-11T16:00:00
102027,2013-12-11T16:00:00
102028,2013-12-11T16:00:00
102029,2013-12-11T16:00:00
102030,2013-12-11T16:00:00
102031,2013-12-11T16:00:00
102034,2013-12-11T16:00:00
102035,2013-12-11T16:00:00
102038,2013-12-11T16:00:00
102041,2013-12-17T00:00:00
102043,2013-12-12T00:00:00
102044,2013-12-11T16:00:00
102045,2013-12-11T16:00:00
102047,2013-12-11T16:00:00
102048,2013-12-11T16:00:00
102050,2013-12-11T16:00:00
102051,2013-12-17T00:00:00
102053,2013-12-11T16:00:00
102054,2013-12-11T16:00:00
102055,2013-12-11T01:00:00
102058,2013-12-11T16:00:00
102061,2013-12-11T16:00:00
102064,2013-12-11T01:00:00
102067,2013-12-11T16:00:00
102069,2013-12-11T16:00:00
102070,2013-12-11T16:00:00
102071,2013-12-11T01:00:00
102077,2013-12-11T16:00:00
102078,2013-12-11T16:00:00
102079,2013-12-12T00:00:00
102084,2013-12-11T16:00:00
102085,2013-12-11T16:00:00
102086,2013-12-11T01:00:00
102087,2013-12-12T00:00:00
102090,2013-12-11T16:00:00
102091,2013-12-11T01:00:00
102092,2013-12-12T00:00:00
102093,2013-12-11T16:00:00
102097,2013-12-12T00:00:00
102106,2013-12-11T16:00:00
102111,2013-12-11T16:00:00
102112,2013-12-17T00:00:00
102116,2013-12-11T16:00:00
102117,2013-12-12T00:00:00
102118,2013-12-11T16:00:00
102119,2013-12-11T16:00:00
102122,2013-12-11T16:00:00
102123,2013-12-11T01:00:00
102127,2013-12-11T16:00:00
102128,2013-12-11T16:00:00
102129,2013-12-11T16:00:00
102131,2013-12-11T16:00:00
102132,2013-12-11T16:00:00
102133,2013-12-11T16:00:00
102134,2013-12-11T01:00:00
102135,2013-12-11T16:00:00
102136,2013-12-11T16:00:00
102137,2013-12-11T16:00:00
102138,2013-12-11T16:00:00
102139,2013-12-12T00:00:00
102140,2013-12-17T00:00:00
102141,2013-12-12T00:00:00
102145,2013-12-11T16:00:00
102146,2013-12-11T16:00:00
102148,2013-12-11T16:00:00
102151,2013-12-11T16:00:00
102153,2013-12-11T16:00:00
102154,2013-12-11T01:00:00
102155,2013-12-11T01:00:00
102156,2013-12-11T16:00:00
102158,2013-12-11T16:00:00
102159,2013-12-11T16:00:00
102160,2013-12-12T00:00:00
102162,2013-12-17T00:00:00
102164,2013-12-12T00:00:00
102165,2013-12-11T16:00:00
102166,2013-12-11T16:00:00
102167,2013-12-11T16:00:00
102169,2013-12-11T01:00:00
102171,2013-12-12T00:00:00
102175,2013-12-17T00:00:00
102180,2013-12-11T16:00:00
102182,2013-12-11T16:00:00
102187,2013-12-11T16:00:00
102188,2013-12-11T16:00:00
102189,2013-12-11T16:00:00
102190,2013-12-11T01:00:00
102192,2013-12-11T16:00:00
102193,2013-12-11T16:00:00
102194,2013-12-12T00:00:00
102196,2013-12-11T16:00:00
102199,2013-12-11T16:00:00
102201,2013-12-11T01:00:00
102202,2013-12-11T16:00:00
102203,2013-12-11T16:00:00
102204,2013-12-11T16:00:00
102209,2013-12-11T16:00:00
102211,2013-12-12T00:00:00
102212,2013-12-11T16:00:00
102213,2013-12-11T16:00:00
102214,2013-12-11T16:00:00
102215,2013-12-11T01:00:00
102216,2013-12-11T01:00:00
102217,2013-12-11T16:00:00
102218,2013-12-11T16:00:00
102219,2013-12-11T01:00:00
102220,2013-12-12T00:00:00
102221,2013-12-17T00:00:00
102222,2013-12-12T00:00:00
102224,2013-12-17T00:00:00
102225,2013-12-11T16:00:00
102226,2013-12-11T16:00:00
102228,2013-12-11T16:00:00
102230,2013-12-11T16:00:00
102232,2013-12-11T16:00:00
102237,2013-12-11T16:00:00
102238,2013-12-11T01:00:00
102240,2013-12-11T16:00:00
102245,2013-12-11T01:00:00
102247,2013-12-11T16:00:00
102248,2013-12-11T01:00:00
102250,2013-12-11T16:00:00
102253,2013-12-11T16:00:00
102254,2013-12-11T16:00:00
102256,2013-12-11T16:00:00
102257,2013-12-11T16:00:00
102259,2013-12-11T16:00:00
102262,2013-12-11T16:00:00
102263,2013-12-11T16:00:00
102264,2013-12-17T00:00:00
102266,2013-12-11T01:00:00
102267,2013-12-11T16:00:00
102270,2013-12-17T00:00:00
102275,2013-12-17T00:00:00
102276,2013-12-12T00:00:00
102280,2013-12-11T16:00:00
102281,2013-12-12T00:00:00
102283,2013-12-11T16:00:00
102285,2013-12-12T00:00:00
102291,2013-12-11T16:00:00
102292,2013-12-11T16:00:00
102294,2013-12-11T16:00:00
102304,2013-12-11T16:00:00
102305,2013-12-11T16:00:00
102307,2013-12-17T00:00:00
102308,2013-12-11T16:00:00
102309,2014-05-13T01:00:00
102311,2014-05-19T00:00:00
102313,2014-05-20T00:00:00
102314,2014-05-19T00:00:00
102317,2014-05-19T00:00:00
102318,2014-05-13T01:00:00
102319,2014-05-19T00:00:00
102320,2014-05-13T01:00:00
102321,2014-05-19T00:00:00
102323,2014-05-13T01:00:00
102325,2014-05-20T00:00:00
102326,2014-05-19T00:00:00
102331,2014-05-13T01:00:00
102334,2014-05-20T00:00:00
102335,2014-05-19T00:00:00
102336,2014-05-20T00:00:00
102337,2014-05-13T01:00:00
102338,2014-05-19T00:00:00
102340,2014-05-19T00:00:00
102344,2014-05-19T00:00:00
102347,2014-05-19T00:00:00
102348,2014-05-13T01:00:00
102351,2014-05-20T00:00:00
102352,2014-05-20T00:00:00
102353,2014-05-20T00:00:00
102354,2014-05-20T00:00:00
102356,2014-05-20T00:00:00
102357,2014-05-20T00:00:00
102359,2014-05-20T00:00:00
102362,2014-05-19T01:00:00
102363,2014-05-20T00:00:00
102364,2014-05-13T01:00:00
102366,2014-05-20T00:00:00
102368,2014-05-20T00:00:00
102370,2014-05-13T01:00:00
102373,2014-05-20T00:00:00
102377,2014-05-13T01:00:00
102381,2014-05-20T00:00:00
102384,2014-05-13T01:00:00
102385,2014-05-20T00:00:00
102387,2014-05-13T01:00:00
102389,2014-05-20T00:00:00
102391,2014-05-20T00:00:00
102394,2014-05-20T00:00:00
102396,2014-05-20T00:00:00
102397,2014-05-19T00:00:00
102402,2014-05-20T00:00:00
102403,2014-05-20T00:00:00
102405,2014-05-19T00:00:00
102407,2014-05-19T00:00:00
102408,2014-05-13T01:00:00
102409,2014-05-19T00:00:00
102410,2014-05-20T00:00:00
102412,2014-05-19T00:00:00
102413,2014-05-20T00:00:00
102415,2014-05-13T01:00:00
102416,2014-05-20T00:00:00
102417,2014-05-19T00:00:00
102418,2014-05-19T00:00:00
102419,2014-05-19T00:00:00
102420,2014-05-20T00:00:00
102421,2014-05-13T01:00:00
102423,2014-05-13T01:00:00
102424,2014-05-20T00:00:00
102427,2014-05-20T00:00:00
102430,2014-05-13T01:00:00
102431,2014-05-20T00:00:00
102433,2014-05-19T00:00:00
102435,2014-05-20T00:00:00
102436,2014-05-13T01:00:00
102442,2014-05-19T00:00:00
102443,2014-05-20T00:00:00
102446,2014-05-20T00:00:00
102452,2014-05-19T00:00:00
102455,2014-05-13T01:00:00
102458,2014-05-20T00:00:00
102460,2014-05-13T01:00:00
102461,2014-05-20T00:00:00
102462,2014-05-13T01:00:00
102463,2014-05-19T00:00:00
102464,2014-05-19T01:00:00
102465,2014-05-13T01:00:00
102468,2014-05-20T00:00:00
102470,2014-05-20T00:00:00
102473,2014-05-13T01:00:00
102474,2014-05-20T00:00:00
102478,2014-05-20T00:00:00
102479,2014-05-13T01:00:00
102480,2014-05-19T00:00:00
102481,2014-05-20T00:00:00
102482,2014-05-13T01:00:00
102484,2014-05-13T01:00:00
102485,2014-05-13T01:00:00
102488,2014-05-20T00:00:00
102493,2014-05-20T00:00:00
102494,2014-05-19T00:00:00
102495,2014-05-19T00:00:00
102498,2014-05-20T00:00:00
102500,2014-05-13T01:00:00
102501,2014-05-20T00:00:00
102503,2014-05-20T00:00:00
102507,2014-05-19T00:00:00
102508,2014-05-20T00:00:00
102510,2014-05-20T00:00:00
102511,2014-05-20T00:00:00
102514,2014-05-20T00:00:00
102515,2014-05-20T00:00:00
102516,2014-05-20T00:00:00
102518,2014-05-13T01:00:00
102519,2014-05-13T01:00:00
102520,2014-05-20T00:00:00
102521,2014-05-20T00:00:00
102524,2014-05-19T00:00:00
102525,2014-05-13T01:00:00
102526,2014-05-19T00:00:00
102528,2014-05-20T00:00:00
102530,2014-05-20T00:00:00
102531,2014-05-20T00:00:00
102533,2014-05-19T00:00:00
102535,2014-05-20T00:00:00
102536,2014-05-19T00:00:00
102538,2014-05-19T00:00:00
102539,2014-05-20T00:00:00
102540,2014-05-20T00:00:00
102542,2014-05-13T01:00:00
102544,2014-05-20T00:00:00
102545,2014-05-19T00:00:00
102548,2014-05-20T00:00:00
102549,2014-05-19T00:00:00
102550,2014-05-19T00:00:00
102551,2014-05-19T00:00:00
102554,2014-05-13T01:00:00
102556,2014-05-13T01:00:00
102558,2014-05-20T00:00:00
102559,2014-05-13T01:00:00
102560,2014-05-20T00:00:00
102564,2014-05-20T00:00:00
102566,2014-05-13T01:00:00
102569,2014-05-19T00:00:00
102570,2014-05-20T00:00:00
102572,2014-05-20T00:00:00
102573,2014-05-19T01:00:00
102574,2014-05-20T00:00:00
102575,2014-05-19T00:00:00
102576,2014-05-19T00:00:00
102577,2014-05-20T00:00:00
102580,2014-05-20T00:00:00
102583,2014-05-20T00:00:00
102584,2014-05-19T00:00:00
102585,2014-05-20T00:00:00
102586,2014-05-20T00:00:00
102589,2014-05-19T00:00:00
102592,2014-05-20T00:00:00
102594,2014-05-13T01:00:00
102595,2014-05-19T00:00:00
102596,2014-05-13T01:00:00
102600,2014-05-13T01:00:00
102601,2014-05-13T01:00:00
102602,2014-05-20T00:00:00
102605,2014-05-20T00:00:00
102606,2014-05-20T00:00:00
102607,2014-05-19T00:00:00
102609,2014-05-20T00:00:00
102610,2014-05-20T00:00:00
102613,2014-05-13T01:00:00
102614,2014-05-19T00:00:00
102616,2014-05-20T00:00:00
102617,2014-05-13T01:00:00
102618,2014-05-19T00:00:00
102621,2014-05-13T01:00:00
102622,2014-05-20T00:00:00
102626,2014-05-19T00:00:00
102630,2014-05-20T00:00:00
102632,2014-05-19T00:00:00
102634,2014-05-20T00:00:00
102635,2014-05-19T00:00:00
102636,2014-05-19T01:00:00
102637,2014-05-13T01:00:00
102640,2014-05-13T01:00:00
102641,2014-05-20T00:00:00
102644,2014-05-19T00:00:00
102646,2014-05-20T00:00:00
102650,2014-05-20T00:00:00
102651,2014-05-13T01:00:00
102653,2014-05-20T00:00:00
102660,2014-05-13T01:00:00
102662,2014-05-19T00:00:00
102663,2014-05-20T00:00:00
102666,2014-05-19T01:00:00
102667,2014-05-20T00:00:00
102669,2014-05-19T00:00:00
102672,2014-05-20T00:00:00
102681,2014-05-13T01:00:00
102683,2014-05-20T00:00:00
102687,2014-05-20T00:00:00
102688,2014-05-19T01:00:00
102692,2014-05-19T00:00:00
102699,2014-05-19T00:00:00
102700,2014-05-20T00:00:00
102710,2014-05-20T00:00:00
102714,2014-05-20T00:00:00
102719,2014-05-20T00:00:00
102721,2014-05-20T00:00:00
102722,2014-05-20T00:00:00
102724,2014-05-19T00:00:00
102726,2014-05-13T01:00:00
102727,2014-05-20T00:00:00
102728,2014-05-19T01:00:00
102730,2014-05-20T00:00:00
102733,2014-05-19T01:00:00
102734,2014-05-19T00:00:00
102735,2014-05-13T01:00:00
102736,2014-05-20T00:00:00
102739,2014-05-13T01:00:00
102740,2014-05-13T01:00:00
102741,2014-05-13T01:00:00
102744,2014-05-19T00:00:00
102745,2014-05-20T00:00:00
102747,2014-05-19T00:00:00
102749,2014-05-19T00:00:00
102753,2014-05-20T00:00:00
102757,2014-05-20T00:00:00
102759,2014-05-19T00:00:00
102763,2014-05-20T00:00:00
102765,2014-05-20T00:00:00
102767,2014-05-20T00:00:00
102768,2014-05-13T01:00:00
102769,2014-05-19T00:00:00
102772,2014-05-20T00:00:00
102773,2014-05-13T01:00:00
102774,2014-05-19T00:00:00
102776,2014-05-13T01:00:00
102778,2014-05-20T00:00:00
102782,2014-07-03T00:00:00
102783,2014-06-15T16:00:00
102784,2014-07-03T00:00:00
102790,2014-06-15T16:00:00
102791,2014-07-03T00:00:00
102797,2014-07-03T00:00:00
102798,2014-07-03T00:00:00
102803,2014-06-15T16:00:00
102806,2014-07-03T00:00:00
102807,2014-06-19T00:00:00
102809,2014-06-15T16:00:00
102810,2014-07-03T00:00:00
102812,2014-07-03T00:00:00
102814,2014-07-03T00:00:00
102816,2014-07-03T00:00:00
102818,2014-06-15T16:00:00
102819,2014-07-03T00:00:00
102822,2014-06-15T16:00:00
102825,2014-07-03T00:00:00
102826,2014-07-03T00:00:00
102827,2014-07-03T00:00:00
102830,2014-07-03T00:00:00
102831,2014-07-03T00:00:00
102834,2014-07-03T00:00:00
102837,2014-06-19T00:00:00
102839,2014-06-19T00:00:00
102840,2014-07-03T00:00:00
102845,2014-07-03T00:00:00
102847,2014-06-19T00:00:00
102849,2014-07-03T00:00:00
102850,2014-06-19T00:00:00
102851,2014-07-03T00:00:00
102854,2014-07-03T00:00:00
102856,2014-07-03T00:00:00
102859,2014-05-28T01:00:00
102860,2014-05-28T01:00:00
102866,2014-05-26T01:00:00
102868,2014-05-26T01:00:00
102870,2014-06-09T01:00:00
102871,2014-05-28T16:00:00
102872,2014-05-20T00:00:00
102874,2014-05-28T16:00:00
102878,2014-06-04T01:00:00
102883,2014-05-29T01:00:00
102887,2014-05-28T01:00:00
102888,2014-05-25T16:00:00
102890,2014-05-25T16:00:00
102893,2014-05-26T01:00:00
102894,2014-05-26T01:00:00
102896,2014-06-04T01:00:00
102897,2014-05-28T01:00:00
102902,2014-05-26T01:00:00
102903,2014-06-04T01:00:00
102905,2014-05-28T16:00:00
102906,2014-06-04T01:00:00
102908,2014-05-29T01:00:00
102910,2014-05-29T01:00:00
102911,2014-05-28T16:00:00
102912,2014-05-26T01:00:00
102917,2014-06-12T16:00:00
102918,2014-05-20T00:00:00
102921,2014-06-11T01:00:00
102923,2014-05-28T01:00:00
102927,2014-05-26T01:00:00
102939,2014-06-12T16:00:00
102943,2014-05-26T01:00:00
102944,2014-05-26T01:00:00
102949,2014-05-25T16:00:00
102950,2014-06-04T01:00:00
102952,2014-05-28T16:00:00
102953,2014-05-28T01:00:00
102958,2014-05-29T01:00:00
102959,2014-05-20T00:00:00
102960,2014-05-19T01:00:00
102963,2014-05-25T16:00:00
102964,2014-05-25T16:00:00
102966,2014-05-26T04:00:00
102967,2014-05-25T16:00:00
102974,2014-05-28T16:00:00
102975,2014-05-26T01:00:00
102978,2014-05-28T16:00:00
102980,2014-05-26T01:00:00
102982,2014-06-04T01:00:00
102983,2014-06-04T01:00:00
102987,2014-06-09T01:00:00
102989,2014-05-28T01:00:00
102993,2014-05-26T01:00:00
102996,2014-06-04T01:00:00
102997,2014-05-19T00:00:00
102998,2014-05-29T16:00:00
102999,2014-05-26T01:00:00
103000,2014-05-20T00:00:00
103001,2014-05-20T00:00:00
103002,2014-05-26T04:00:00
103005,2014-05-29T01:00:00
103006,2014-05-20T00:00:00
103007,2014-05-26T01:00:00
103009,2014-05-28T01:00:00
103014,2014-06-12T16:00:00
103015,2014-05-29T01:00:00
103018,2014-05-20T00:00:00
103019,2014-05-28T01:00:00
103020,2014-06-11T01:00:00
103023,2014-06-04T01:00:00
103024,2014-06-04T01:00:00
103025,2014-05-28T16:00:00
103026,2014-06-12T16:00:00
103027,2014-06-04T01:00:00
103029,2014-05-28T01:00:00
103030,2014-06-12T16:00:00
103031,2014-06-12T16:00:00
103032,2014-05-20T00:00:00
103033,2014-06-12T16:00:00
103036,2014-06-12T16:00:00
103038,2014-05-26T01:00:00
103039,2014-06-12T16:00:00
103040,2014-06-12T16:00:00
103041,2014-06-12T16:00:00
103043,2014-06-12T16:00:00
103044,2014-05-28T01:00:00
103048,2014-05-28T01:00:00
103050,2014-06-12T16:00:00
103051,2014-05-19T00:00:00
103057,2014-06-12T16:00:00
103058,2014-06-12T16:00:00
103059,2014-06-12T16:00:00
103060,2014-06-12T16:00:00
103062,2014-06-12T16:00:00
103063,2014-05-26T04:00:00
103064,2014-06-11T01:00:00
103065,2014-06-12T16:00:00
103067,2014-06-12T16:00:00
103068,2014-05-20T00:00:00
103069,2014-05-25T16:00:00
103071,2014-06-12T16:00:00
103073,2014-06-12T16:00:00
103074,2014-06-04T01:00:00
103075,2014-05-25T16:00:00
103076,2014-05-29T01:00:00
103078,2014-05-28T01:00:00
103085,2014-06-12T16:00:00
103089,2014-05-26T01:00:00
103090,2014-06-12T16:00:00
103093,2014-05-28T01:00:00
103096,2014-06-04T01:00:00
103097,2014-06-12T16:00:00
103098,2014-05-28T01:00:00
103099,2014-06-04T01:00:00
103103,2014-05-29T01:00:00
103104,2014-05-28T16:00:00
103105,2014-06-12T16:00:00
103111,2014-05-26T04:00:00
103114,2014-06-12T16:00:00
103115,2014-06-12T16:00:00
103117,2014-05-29T01:00:00
103118,2014-06-04T01:00:00
103120,2014-05-26T01:00:00
103127,2014-06-04T01:00:00
103130,2014-05-29T01:00:00
103136,2014-05-19T00:00:00
103141,2014-06-12T16:00:00
103142,2014-05-29T01:00:00
103144,2014-06-11T01:00:00
103145,2014-06-12T16:00:00
103147,2014-06-12T16:00:00
103148,2014-05-29T01:00:00
103149,2014-06-04T01:00:00
103151,2014-06-12T16:00:00
103153,2014-06-12T16:00:00
103156,2014-06-12T16:00:00
103157,2014-05-28T16:00:00
103161,2014-06-04T01:00:00
103162,2014-06-04T01:00:00
103163,2014-06-04T01:00:00
103165,2014-06-04T01:00:00
103167,2014-06-12T16:00:00
103168,2014-05-28T01:00:00
103169,2014-05-28T01:00:00
103170,2014-05-28T01:00:00
103172,2014-06-12T16:00:00
103173,2014-06-04T01:00:00
103175,2014-05-26T01:00:00
103181,2014-05-26T01:00:00
103182,2014-06-12T16:00:00
103185,2014-06-04T01:00:00
103189,2014-05-29T01:00:00
103190,2014-05-20T00:00:00
103192,2014-05-28T01:00:00
103195,2014-05-26T04:00:00
103196,2014-05-26T04:00:00
103197,2014-06-12T16:00:00
103198,2014-05-26T01:00:00
103199,2014-06-12T16:00:00
103200,2014-06-04T01:00:00
103202,2014-06-12T16:00:00
103203,2014-06-11T01:00:00
103204,2014-06-12T16:00:00
103205,2014-06-12T16:00:00
103206,2014-06-12T16:00:00
103207,2014-05-29T01:00:00
103210,2014-05-25T16:00:00
103211,2014-05-29T16:00:00
103213,2014-06-04T01:00:00
103214,2014-05-29T01:00:00
103215,2014-06-12T16:00:00
103216,2014-06-12T16:00:00
103223,2014-05-29T01:00:00
103226,2014-06-12T16:00:00
103233,2014-05-29T01:00:00
103234,2014-06-12T16:00:00
103236,2014-05-29T01:00:00
103238,2014-05-29T16:00:00
103240,2014-06-12T16:00:00
103241,2014-06-04T01:00:00
103242,2014-06-12T16:00:00
103243,2014-05-28T01:00:00
103246,2014-06-12T16:00:00
103249,2014-06-12T16:00:00
103251,2014-05-29T16:00:00
103253,2014-06-04T01:00:00
103254,2014-05-29T01:00:00
103255,2014-05-26T04:00:00
103258,2014-05-25T16:00:00
103259,2014-05-28T01:00:00
103260,2014-05-29T01:00:00
103263,2014-05-20T00:00:00
103264,2014-05-28T01:00:00
103265,2014-05-20T00:00:00
103266,2014-05-28T01:00:00
103268,2014-05-29T01:00:00
103269,2014-05-19T00:00:00
103271,2014-05-25T16:00:00
103274,2014-06-04T01:00:00
103275,2014-06-11T01:00:00
103281,2014-05-29T01:00:00
103282,2014-05-29T01:00:00
103285,2014-06-04T01:00:00
103286,2014-05-29T16:00:00
103289,2014-05-26T01:00:00
103299,2014-05-29T01:00:00
103302,2014-05-19T00:00:00
103303,2014-05-26T01:00:00
103304,2014-05-20T00:00:00
103305,2014-06-12T16:00:00
103306,2014-06-04T01:00:00
103307,2014-05-19T00:00:00
103308,2014-06-04T01:00:00
103311,2014-06-12T16:00:00
103312,2014-05-19T00:00:00
103315,2014-06-11T01:00:00
103316,2014-06-04T01:00:00
103318,2014-06-12T16:00:00
103319,2014-05-25T16:00:00
103320,2014-05-29T01:00:00
103322,2014-05-20T00:00:00
103324,2014-06-04T01:00:00
103326,2014-05-26T01:00:00
103327,2014-06-04T01:00:00
103331,2014-06-04T01:00:00
103332,2014-05-26T04:00:00
103333,2014-06-12T16:00:00
103334,2014-06-11T01:00:00
103335,2014-05-20T00:00:00
103337,2014-05-25T16:00:00
103338,2014-06-09T01:00:00
103339,2014-05-26T01:00:00
103341,2014-06-04T01:00:00
103342,2014-05-25T16:00:00
103344,2014-06-12T16:00:00
103347,2014-05-26T01:00:00
103348,2014-05-20T00:00:00
103350,2014-05-20T00:00:00
103352,2014-06-12T16:00:00
103353,2014-06-04T01:00:00
103354,2014-06-12T16:00:00
103355,2014-06-12T16:00:00
103357,2014-05-26T04:00:00
103358,2014-06-12T16:00:00
103359,2014-05-29T01:00:00
103360,2014-05-29T01:00:00
103363,2014-05-26T01:00:00
103364,2014-05-25T16:00:00
103366,2014-05-20T00:00:00
103367,2014-06-04T01:00:00
103369,2014-05-28T01:00:00
103371,2014-05-20T00:00:00
103373,2014-05-26T01:00:00
103376,2014-06-12T16:00:00
103377,2014-05-28T01:00:00
103380,2014-06-04T01:00:00
103381,2014-05-28T01:00:00
103383,2014-06-04T01:00:00
103384,2014-06-12T16:00:00
103389,2014-05-19T00:00:00
103391,2014-05-28T01:00:00
103397,2014-05-25T16:00:00
103399,2014-05-29T01:00:00
103404,2014-05-28T01:00:00
103407,2014-05-25T16:00:00
103408,2014-05-29T01:00:00
103410,2014-05-20T00:00:00
103411,2014-05-19T00:00:00
103413,2014-05-26T01:00:00
103414,2014-06-12T16:00:00
103415,2014-05-28T01:00:00
103419,2014-05-29T01:00:00
103423,2014-06-04T01:00:00
103424,2014-06-12T16:00:00
103425,2014-05-19T00:00:00
103426,2014-05-28T01:00:00
103427,2014-05-29T01:00:00
103428,2014-05-28T01:00:00
103429,2014-05-25T16:00:00
103431,2014-05-26T04:00:00
103434,2014-06-12T16:00:00
103435,2014-06-04T01:00:00
103438,2014-05-28T16:00:00
103443,2014-05-26T01:00:00
103444,2014-05-28T01:00:00
103445,2014-05-26T01:00:00
103447,2014-05-19T00:00:00
103449,2014-05-20T00:00:00
103451,2014-05-25T16:00:00
103453,2014-05-26T01:00:00
103454,2014-05-26T01:00:00
103455,2014-06-04T01:00:00
103456,2014-05-28T16:00:00
103458,2014-05-29T01:00:00
103459,2014-06-04T01:00:00
103460,2014-05-26T04:00:00
103464,2014-06-04T01:00:00
103471,2014-05-28T01:00:00
103472,2014-05-29T01:00:00
103473,2014-06-12T16:00:00
103474,2014-05-29T01:00:00
103476,2014-06-04T01:00:00
103479,2014-05-26T01:00:00
103482,2014-05-28T01:00:00
103486,2014-05-20T00:00:00
103488,2014-05-29T01:00:00
103490,2014-06-04T01:00:00
103491,2014-05-29T01:00:00
103492,2014-06-04T01:00:00
103494,2014-05-19T00:00:00
103495,2014-05-25T16:00:00
103497,2014-06-04T01:00:00
103500,2014-06-12T16:00:00
103502,2014-05-25T16:00:00
103504,2014-05-28T16:00:00
103505,2014-06-04T01:00:00
103506,2014-05-29T01:00:00
103507,2014-05-28T01:00:00
103510,2014-06-04T01:00:00
103512,2014-05-20T00:00:00
103513,2014-06-04T01:00:00
103514,2014-06-04T01:00:00
103515,2014-05-29T01:00:00
103518,2014-06-12T16:00:00
103519,2014-05-29T16:00:00
103521,2014-06-04T01:00:00
103522,2014-06-04T01:00:00
103523,2014-05-29T01:00:00
103524,2014-06-12T16:00:00
103525,2014-05-19T00:00:00
103532,2014-05-29T01:00:00
103534,2014-05-26T01:00:00
103538,2014-06-12T16:00:00
103539,2014-05-28T01:00:00
103544,2014-05-28T01:00:00
103545,2014-05-29T01:00:00
103547,2014-05-28T01:00:00
103548,2014-05-26T01:00:00
103552,2014-05-29T01:00:00
103553,2014-06-12T16:00:00
103555,2014-05-19T00:00:00
103557,2014-05-25T16:00:00
103558,2014-06-04T01:00:00
103562,2014-05-29T01:00:00
103563,2014-05-28T01:00:00
103564,2014-05-28T01:00:00
103565,2014-05-26T01:00:00
103566,2014-05-28T16:00:00
103567,2014-06-04T01:00:00
103570,2014-06-04T01:00:00
103573,2014-05-19T00:00:00
103574,2014-06-04T01:00:00
103578,2014-06-12T16:00:00
103581,2014-05-26T01:00:00
103584,2014-05-20T00:00:00
103585,2014-05-26T01:00:00
103587,2014-05-25T16:00:00
103591,2014-05-29T01:00:00
103593,2014-05-29T01:00:00
103594,2014-05-29T01:00:00
103596,2014-05-28T01:00:00
103597,2014-05-19T01:00:00
