Id,first_day,second_day,third_day,forth_day,fifth_day,sixth_day,seventh_day
100537,1,0,0,0,0,0,0
100538,53,1,0,0,0,0,0
100540,10,0,0,11,0,0,0
100542,2,0,0,0,0,0,0
100545,2,0,20,7,51,0,0
100546,44,0,0,0,0,0,0
100547,17,0,0,0,0,0,0
100549,24,0,0,0,0,0,0
100550,64,55,59,0,0,0,0
100554,6,0,0,0,1,0,0
100555,1,0,0,1,0,0,0
100556,6,0,0,0,0,0,0
100557,28,6,0,0,0,0,0
100558,2,0,0,0,0,0,0
100560,1,0,0,0,0,0,0
100561,10,0,0,0,0,0,0
100562,131,0,0,0,0,0,0
100564,43,0,0,0,0,0,0
100568,19,0,0,0,0,0,0
100569,1,0,0,0,0,0,0
100571,17,0,0,0,0,0,0
100573,1,0,0,0,0,0,0
100574,18,0,0,0,0,0,0
100576,10,0,31,0,0,0,0
100585,8,0,0,0,0,0,0
100586,7,0,0,0,8,0,0
100587,8,0,0,0,0,0,0
100589,6,0,0,0,0,0,0
100593,12,0,0,0,0,0,0
100594,5,0,0,0,0,0,0
100596,2,0,0,0,0,0,0
100597,50,0,0,0,0,0,0
100601,19,0,0,0,0,0,0
100602,3,0,0,0,0,0,0
100606,8,0,0,0,0,0,0
100608,3,0,0,0,0,0,0
100609,10,12,0,0,4,0,0
100610,16,0,3,0,0,0,0
100612,18,0,0,0,0,0,0
100613,7,0,0,0,0,0,0
100614,37,0,146,7,55,9,0
100618,17,0,0,0,0,0,0
100619,1,0,0,0,0,0,0
100620,1,0,0,0,0,0,0
100621,13,129,0,0,0,0,0
100624,12,1,0,0,0,0,0
100628,7,0,0,0,0,0,0
100629,1,0,0,0,0,0,0
100631,8,0,0,0,0,0,0
100632,1,0,0,0,0,0,0
100633,182,50,68,20,73,0,0
100634,49,44,41,0,0,37,0
100644,1,0,0,0,0,0,0
100645,16,0,239,120,41,0,0
100646,23,0,0,0,0,0,0
100647,9,0,0,0,0,0,0
100648,5,0,0,0,0,0,0
100649,17,0,0,0,0,0,0
100651,53,37,31,11,11,24,50
100652,20,0,0,0,0,0,0
100655,69,0,0,0,0,0,0
100656,45,0,0,0,0,0,0
100657,14,0,0,0,0,7,0
100658,7,0,0,0,0,0,0
100659,1,0,0,0,0,0,0
100661,36,0,0,0,0,3,0
100663,12,0,0,0,0,0,0
100671,15,0,0,0,0,0,0
100672,27,6,0,0,0,0,0
100673,19,0,0,0,0,0,0
100675,18,0,0,0,0,0,0
100676,7,0,0,0,0,0,0
100677,10,0,0,0,0,0,0
100681,7,0,0,0,0,0,0
100682,79,0,0,0,0,0,0
100683,1,0,0,0,0,1,0
100684,37,0,0,0,0,0,0
100687,11,0,0,0,0,0,0
100688,1,16,0,0,0,0,0
100689,36,0,0,0,0,0,0
100691,6,0,0,0,5,0,0
100692,18,0,0,0,0,0,0
100693,3,0,0,0,0,0,0
100694,7,0,0,0,0,0,0
100695,18,0,0,0,0,0,0
100697,1,0,0,0,0,0,0
100698,12,0,0,0,0,0,0
100700,68,13,0,0,0,0,0
100702,66,0,0,0,0,0,0
100703,42,0,0,0,0,0,0
100704,75,0,0,0,0,0,0
100705,4,0,0,0,0,0,0
100706,31,22,11,16,0,0,0
100707,16,0,0,0,0,0,0
100710,8,0,0,0,0,0,0
100712,34,68,0,0,0,0,0
100714,14,0,0,0,0,0,0
100716,2,0,0,0,0,0,0
100717,17,0,0,0,0,35,0
100719,13,0,0,0,0,0,0
100720,7,0,0,0,0,0,0
100723,192,0,17,0,0,0,0
100726,10,0,0,0,0,0,0
100732,60,0,0,11,0,0,0
100734,10,0,0,0,49,26,0
100735,10,0,0,0,0,0,0
100739,11,0,0,0,0,0,0
100742,1,0,0,0,0,0,0
100743,20,0,0,0,0,0,0
100750,1,0,0,0,0,0,0
100751,13,0,0,0,0,0,0
100752,30,0,0,0,0,0,0
100755,20,0,0,0,0,0,0
100756,17,0,0,0,0,0,0
100758,2,0,0,0,0,0,0
100761,13,0,0,0,0,0,0
100762,5,0,0,0,0,0,0
100766,11,0,0,0,0,0,0
100767,38,0,0,0,0,0,0
100768,2,5,13,0,0,0,0
100773,8,10,0,0,0,0,0
100775,1,0,0,0,0,0,0
100776,30,0,0,0,0,0,0
100779,58,100,54,77,4,47,106
100780,10,0,0,0,0,0,0
100781,1,0,0,0,0,0,0
100782,4,15,0,0,0,0,0
100787,37,0,2,0,0,0,0
100790,143,54,0,0,0,0,0
100796,20,0,0,0,0,0,0
100797,16,0,0,0,0,0,0
100801,17,0,0,0,0,0,0
100802,5,0,0,0,0,0,0
100803,1,0,0,0,0,0,0
100807,4,2,0,0,0,0,0
100808,5,0,0,0,0,0,0
100809,14,0,0,0,0,0,0
100810,18,0,0,0,0,0,0
100812,20,0,0,0,0,0,0
100813,74,0,0,0,0,0,0
100815,13,0,0,0,0,0,35
100816,6,0,0,0,0,0,0
100817,16,4,4,0,5,0,0
100820,17,0,0,31,0,0,0
100821,11,0,0,0,0,0,0
100822,2,0,0,0,0,0,0
100823,4,18,114,61,24,0,0
100825,31,0,0,0,0,0,0
100826,1,0,0,0,0,0,0
100828,16,0,0,0,0,0,0
100829,21,0,0,0,0,0,0
100831,47,66,10,0,0,0,0
100834,31,0,0,0,0,0,0
100835,4,0,0,0,1,0,0
100836,8,0,0,0,0,0,0
100838,18,0,0,0,0,0,0
100839,7,0,0,0,0,0,0
100841,27,0,0,0,0,0,0
100842,6,0,0,0,0,0,0
100843,29,0,0,0,0,0,0
100845,15,0,0,0,0,0,0
100846,7,0,0,0,0,0,0
100848,2,0,0,0,0,0,0
100852,46,38,5,0,1,0,0
100853,20,0,0,0,0,0,0
100854,1,0,0,0,0,0,0
100861,134,33,24,69,57,91,0
100862,29,0,0,0,0,0,0
100864,12,0,0,0,0,0,0
100866,1,0,0,0,0,0,0
100869,6,0,0,0,0,0,0
100870,2,0,0,0,0,0,0
100871,12,0,0,0,21,0,0
100873,12,0,0,0,0,0,0
100875,15,0,0,0,0,0,0
100876,16,0,0,0,0,0,0
100877,23,0,0,0,0,0,0
100878,6,0,0,0,0,0,0
100879,7,0,0,0,0,0,0
100880,22,0,0,0,0,0,0
100881,68,0,0,0,9,0,0
100883,22,1,0,0,0,0,0
100886,1,0,0,0,0,0,0
100887,6,0,0,0,0,0,0
100889,14,0,0,0,0,0,0
100891,25,0,0,0,0,0,0
100892,9,0,33,0,0,34,69
100893,12,0,0,9,0,0,0
100896,1,0,0,0,0,0,0
100898,1,0,0,0,0,0,0
100899,53,8,0,0,0,0,0
100900,1,0,0,0,0,0,0
100904,15,0,0,0,0,0,0
100905,28,0,0,0,0,0,0
100906,1,0,0,0,0,0,0
100907,10,0,0,0,0,0,0
100910,125,49,83,53,0,9,29
100912,25,0,0,0,0,0,0
100913,15,45,0,14,0,0,0
100914,2,0,0,0,0,0,0
100918,2,0,0,0,0,0,0
100920,7,13,0,0,0,11,0
100921,1,0,0,0,0,0,0
100922,2,0,0,0,0,0,0
100925,13,44,0,0,0,0,0
100927,23,0,0,0,0,0,0
100928,5,0,0,0,5,0,0
100931,1,0,0,0,0,0,0
100932,4,17,0,0,0,0,0
100934,1,0,0,0,0,0,0
100935,4,206,6,0,0,0,0
100938,24,0,0,0,0,0,0
100940,25,0,0,0,0,0,0
100941,4,0,0,0,0,0,0
100943,17,0,0,0,6,0,0
100944,20,0,0,0,1,0,0
100945,9,0,0,0,0,0,0
100946,1,0,0,0,0,0,0
100947,64,0,0,0,0,0,0
100948,1,0,0,0,0,0,0
100950,32,0,0,0,0,0,0
100952,10,0,0,0,0,0,0
100953,18,0,0,0,0,0,0
100955,12,3,0,0,0,0,0
100956,6,0,0,0,0,0,0
100957,5,0,0,0,0,0,0
100958,2,0,0,0,0,0,0
100960,2,0,0,0,0,0,0
100964,8,16,0,0,0,0,0
100965,15,0,0,0,0,0,0
100968,11,29,0,0,0,0,0
100969,21,1,0,0,0,0,0
100970,1,0,0,0,0,0,0
100972,11,0,0,0,16,0,0
100973,24,0,0,0,0,0,0
100974,2,0,0,1,1,0,0
100975,9,0,0,0,0,0,0
100976,6,0,0,0,0,0,0
100978,10,0,0,0,0,0,0
100984,26,0,1,0,0,0,0
100985,11,0,0,0,0,0,0
100986,40,0,0,0,0,0,0
100987,3,0,0,0,0,0,0
100988,13,1,0,0,0,0,0
100990,12,10,7,67,1,0,6
100993,21,0,0,0,0,0,0
100994,19,35,0,0,0,0,0
100997,88,77,24,1,28,0,20
100998,9,1,0,0,0,0,0
101000,7,0,0,0,0,0,0
101001,185,0,0,0,0,0,0
101002,1,0,0,0,0,0,0
101006,6,0,0,0,0,0,0
101007,16,0,0,0,0,0,0
101008,48,82,0,0,0,0,45
101010,1,0,0,0,0,0,0
101013,9,0,0,0,0,0,0
101014,1,0,8,0,0,0,0
101016,4,0,0,0,0,0,0
101018,16,0,0,0,0,0,0
101019,12,0,0,1,0,0,0
101020,14,0,0,0,0,0,0
101021,118,6,0,52,2,0,0
101024,76,64,0,0,4,0,0
101025,20,0,0,0,0,0,0
101028,14,0,0,0,0,0,0
101029,1,0,10,0,0,0,0
101030,16,0,0,0,0,0,0
101034,21,0,0,0,0,0,0
101036,1,0,0,0,0,0,0
101038,29,10,0,0,0,0,0
101039,1,0,0,0,0,0,0
101040,1,0,0,0,0,0,0
101049,5,0,0,0,0,0,0
101051,1,0,0,0,0,0,0
101053,9,0,0,0,0,0,0
101055,104,37,7,19,0,0,0
101056,9,0,0,0,0,0,0
101058,9,0,0,0,0,0,0
101062,9,0,0,0,0,0,0
101063,31,0,0,0,0,0,0
101066,24,0,0,0,0,0,0
101068,1,0,0,0,0,0,0
101069,1,0,0,0,0,0,0
101073,44,0,0,0,0,0,0
101075,2,84,10,0,0,2,12
101077,29,0,0,0,0,0,0
101078,14,0,7,0,0,0,0
101086,16,0,0,0,0,0,0
101087,7,2,0,0,0,0,0
101089,3,0,0,0,0,0,0
101094,17,0,0,0,0,0,0
101099,26,0,0,0,0,0,0
101100,8,0,0,0,0,0,0
101101,18,0,0,0,0,0,0
101104,2,0,0,0,0,0,0
101105,2,0,0,0,0,0,0
101106,6,0,0,0,1,0,0
101107,8,0,1,0,0,0,0
101110,20,0,0,0,0,0,0
101113,25,0,0,0,0,0,0
101115,1,0,0,0,0,0,0
101124,25,0,0,0,0,0,0
101128,1,0,0,0,0,0,0
101129,4,2,0,0,0,0,0
101135,8,0,0,0,0,0,0
101136,11,0,0,10,9,0,0
101140,1,0,0,0,0,0,0
101145,1,0,0,0,0,0,0
101150,1,0,0,0,0,0,0
101152,70,0,59,0,194,23,4
101153,1,0,7,0,0,0,0
101155,42,0,0,0,0,0,0
101156,12,0,0,0,0,0,0
101158,3,0,0,0,0,0,0
101162,2,0,0,0,0,0,0
101164,2,0,0,0,0,0,0
101165,17,0,0,0,0,0,0
101166,1,0,0,0,0,0,0
101167,31,0,0,0,0,0,0
101168,1,0,0,0,0,0,0
101170,33,0,0,0,1,0,0
101173,1,4,0,0,0,0,0
101176,26,0,25,0,33,0,0
101177,3,0,0,0,0,0,0
101179,2,0,0,0,0,0,0
101182,2,0,0,0,0,0,0
101184,2,0,0,0,0,0,14
101190,2,0,0,0,6,0,0
101194,1,0,0,0,0,0,0
101205,1,0,0,0,0,0,0
101208,11,0,0,0,0,0,0
101211,2,0,0,0,0,0,0
101212,9,0,0,0,0,0,0
101213,26,0,0,0,0,0,0
101215,1,0,0,0,0,0,0
101217,1,0,0,0,0,0,0
101221,16,0,0,0,0,0,0
101222,10,16,0,0,0,0,0
101224,1,0,0,0,0,0,0
101225,7,0,0,0,0,0,0
101226,1,0,0,0,0,0,0
101227,2,0,0,0,0,0,0
101229,1,0,0,0,0,0,0
101232,11,0,0,0,0,0,0
101233,9,0,0,0,0,0,0
101235,11,0,0,0,0,0,0
101236,43,0,0,0,0,0,9
101237,3,0,0,0,0,0,0
101242,81,0,0,0,0,0,0
101243,23,0,21,0,0,0,0
101244,117,4,0,0,0,10,0
101245,19,0,0,0,0,0,0
101246,7,1,0,0,0,0,0
101249,14,0,0,0,0,0,0
101250,3,0,0,0,0,0,0
101252,5,0,0,0,0,0,0
101257,6,13,0,0,0,0,0
101260,8,0,0,0,10,0,0
101263,20,1,0,0,0,0,0
101264,38,0,0,0,0,6,0
101265,6,0,0,0,15,0,0
101266,23,73,18,0,0,0,0
101267,1,0,0,0,0,0,0
101268,2,0,0,0,0,0,0
101269,28,0,0,0,0,0,0
101270,1,0,0,0,0,0,0
101275,1,6,0,0,0,0,0
101277,1,0,0,0,0,0,0
101278,24,3,0,0,0,0,0
101280,9,0,0,0,0,0,0
101281,1,0,0,0,0,0,0
101283,44,0,0,6,0,0,0
101284,9,1,0,0,0,0,0
101285,3,0,0,0,0,0,0
101287,1,0,0,0,0,0,0
101289,2,0,0,0,0,0,0
101290,13,0,0,0,0,0,0
101294,38,0,0,0,0,0,0
101296,26,0,0,0,0,0,0
101297,3,0,0,0,0,0,0
101300,27,0,0,0,0,0,0
101301,5,0,0,0,35,0,12
101302,9,0,0,0,0,0,0
101303,37,0,0,0,0,0,0
101307,19,0,0,0,0,0,0
101308,31,0,0,0,0,0,0
101310,1,0,0,0,0,0,0
101311,2,0,0,0,0,0,0
101312,10,0,0,0,0,0,0
101313,7,0,0,0,0,0,0
101314,2,0,0,0,0,0,0
101320,7,0,0,0,0,0,0
101323,1,0,0,0,0,0,0
101324,1,0,0,0,0,0,0
101325,1,0,0,0,0,0,0
101326,5,0,0,0,0,0,0
101327,20,0,0,0,0,0,0
101331,1,0,0,0,0,0,0
101332,3,0,0,0,0,0,0
101337,29,0,0,0,0,0,0
101338,1,0,0,0,0,0,0
101339,1,0,0,0,0,0,0
101340,29,0,0,0,0,0,0
101341,7,0,0,0,0,0,0
101342,19,6,0,0,0,0,0
101344,10,0,0,0,0,0,0
101346,47,0,0,0,0,0,0
101347,22,0,0,0,0,0,0
101351,5,0,0,0,0,0,0
101352,2,0,0,0,0,0,0
101353,9,0,0,0,0,0,0
101354,7,0,0,0,0,0,0
101355,14,0,7,2,0,0,0
101360,25,0,0,0,0,0,0
101364,11,0,0,0,0,0,0
101365,8,0,0,0,0,0,0
101366,76,0,0,0,0,0,0
101367,7,0,0,0,0,0,0
101368,1,0,0,0,0,0,0
101369,11,0,0,0,0,0,0
101370,34,0,0,0,0,0,0
101373,2,0,0,0,0,0,0
101374,2,0,0,1,0,0,0
101376,9,0,43,6,0,49,0
101384,1,1,0,19,0,0,0
101385,6,0,0,0,0,0,0
101387,14,0,0,0,0,0,0
101389,26,0,0,0,0,0,0
101392,1,0,0,0,0,0,0
101393,20,0,0,0,0,0,0
101394,1,0,0,0,0,0,0
101397,1,0,0,0,0,0,0
101398,6,0,0,0,0,0,0
101399,3,0,0,0,0,0,0
101400,4,0,0,0,0,0,0
101403,16,0,0,0,0,0,5
101408,11,0,0,0,0,0,0
101409,21,0,0,0,0,0,0
101411,1,0,0,0,0,0,0
101412,16,0,0,0,0,0,0
101416,1,0,0,0,0,0,0
101418,5,0,0,0,0,0,0
101420,22,0,0,0,0,0,0
101421,2,0,0,0,0,0,0
101423,8,0,6,0,0,0,0
101426,6,0,0,0,0,0,0
101428,10,0,0,0,0,0,0
101431,2,0,0,0,0,0,0
101433,15,4,0,0,0,0,0
101439,14,0,0,0,0,0,0
101442,9,0,0,0,0,0,0
101444,39,0,0,0,0,0,0
101447,10,0,0,0,0,0,0
101448,14,2,0,0,0,0,0
101449,2,0,0,0,0,0,0
101450,1,0,0,0,0,0,0
101451,8,0,0,0,0,0,0
101455,6,4,31,0,0,18,0
101458,100,0,0,0,6,0,26
101461,11,0,0,0,0,0,0
101462,35,0,0,0,0,0,0
101463,8,5,0,62,0,0,0
101464,7,0,0,0,0,0,0
101465,14,0,0,0,0,0,0
101467,23,0,0,0,0,0,0
101469,49,0,0,0,0,11,0
101473,40,0,0,0,0,0,0
101475,4,18,0,65,31,7,0
101478,131,44,4,0,0,0,94
101479,2,4,0,0,1,0,0
101484,2,0,0,0,0,0,0
101485,1,0,0,0,0,0,0
101486,27,0,0,31,0,0,0
101487,13,30,0,10,0,33,0
101488,23,0,0,0,0,0,0
101489,1,0,0,0,0,0,0
101490,5,0,0,0,0,0,0
101492,4,0,5,62,1,0,0
101493,63,6,76,11,3,15,9
101494,2,0,24,64,0,1,5
101495,23,0,0,0,0,0,0
101496,34,0,0,0,0,0,0
101497,1,43,8,0,8,48,24
101498,1,0,0,0,0,0,0
101501,19,0,0,0,0,0,0
101503,18,12,26,6,27,0,11
101504,22,4,0,9,0,0,3
101505,31,11,0,0,0,0,0
101506,1,0,0,0,0,0,0
101507,1,0,0,0,0,0,0
101508,1,0,0,0,0,0,0
101510,33,0,0,0,0,0,0
101512,58,4,1,0,0,0,0
101513,38,6,5,0,0,0,0
101514,12,0,0,0,0,0,0
101515,26,5,0,8,0,8,34
101516,205,0,43,0,0,0,0
101517,6,7,0,0,0,0,0
101518,9,0,0,1,0,0,0
101520,1,0,0,0,101,0,0
101521,50,0,0,0,0,0,0
101522,10,0,8,0,0,0,0
101523,6,0,0,13,0,0,0
101525,6,0,0,0,0,0,0
101526,1,0,0,0,0,0,0
101527,1,0,0,0,0,0,0
101528,18,0,0,0,0,0,0
101532,16,0,0,0,0,0,0
101535,1,3,2,12,15,0,4
101537,6,0,0,0,0,0,0
101541,1,0,0,0,0,0,0
101554,10,17,40,0,0,0,12
101557,1,0,0,0,0,0,2
101562,132,0,0,0,0,0,0
101564,20,0,0,0,0,0,0
101566,1,0,0,0,0,0,0
101567,8,0,0,0,0,0,0
101572,1,0,0,0,0,0,0
101574,1,0,0,6,10,0,0
101578,174,4,0,0,4,46,0
101579,18,0,0,0,0,0,0
101581,1,0,0,0,0,0,0
101582,6,0,0,0,0,0,0
101584,40,4,18,10,14,248,0
101585,49,0,0,0,4,0,0
101586,16,0,0,0,0,0,0
101589,65,0,0,0,0,0,0
101591,12,0,0,0,0,0,0
101592,9,0,11,0,0,0,0
101594,55,0,0,0,0,0,0
101597,13,0,0,0,0,0,0
101600,6,0,7,0,0,0,47
101601,6,27,0,0,0,0,0
101604,27,0,0,0,0,0,0
101607,1,0,0,0,0,0,0
101608,102,80,15,87,0,5,46
101613,46,0,0,0,0,0,69
101614,1,0,0,0,0,0,0
101617,28,8,0,0,41,0,0
101618,12,0,0,0,0,0,0
101621,10,0,0,0,0,0,0
101622,5,0,0,0,0,0,0
101626,2,0,0,0,0,0,0
101629,9,0,0,0,0,0,0
101630,21,0,0,42,0,0,0
101631,1,0,0,0,0,0,0
101632,88,17,47,8,0,0,0
101633,57,0,0,0,0,0,0
101638,13,0,11,0,0,0,0
101640,20,71,3,0,0,11,0
101642,1,0,1,5,0,0,0
101645,13,1,0,0,0,0,0
101648,27,0,0,0,0,0,0
101650,29,0,8,0,0,0,0
101654,2,127,31,73,0,0,0
101655,5,0,0,0,0,0,0
101657,7,0,0,0,0,0,0
101658,32,4,39,0,4,7,18
101659,16,0,0,0,0,0,0
101660,2,0,0,0,0,0,0
101665,1,0,0,0,0,0,0
101666,4,0,0,0,0,0,0
101669,13,8,0,0,0,0,0
101670,184,26,22,4,30,16,9
101672,1,0,0,0,0,0,0
101673,14,0,2,0,0,0,0
101675,118,0,0,0,0,46,21
101677,2,0,0,0,0,0,0
101679,1,0,0,0,0,0,0
101680,5,0,0,0,0,0,0
101682,78,0,37,0,0,0,0
101684,5,0,0,0,0,0,0
101687,2,0,0,0,0,0,0
101688,2,0,0,0,0,1,0
101689,26,0,0,23,0,16,4
101691,26,19,13,3,9,21,8
101697,1,0,0,0,0,0,0
101698,36,0,0,0,0,0,0
101699,163,51,6,59,0,0,0
101700,25,45,0,0,0,0,60
101701,4,0,0,0,0,0,0
101703,6,27,8,19,13,4,39
101704,115,51,0,0,0,0,0
101710,3,0,0,0,0,0,0
101711,1,0,0,0,0,0,0
101712,76,50,0,4,11,0,0
101715,88,0,0,0,0,46,0
101717,6,0,0,0,0,0,0
101718,17,113,0,0,0,0,0
101719,35,0,0,0,0,0,0
101721,46,0,0,0,0,0,0
101722,2,0,0,0,0,0,0
101723,2,0,0,0,0,0,0
101725,20,0,0,0,0,0,0
101727,1,0,0,0,0,0,0
101729,77,14,0,4,4,0,0
101730,68,25,0,0,0,157,9
101732,29,23,0,0,0,0,0
101733,6,0,0,0,0,0,0
101734,79,0,0,0,0,0,0
101736,23,0,0,0,0,0,0
101738,70,0,0,0,0,0,0
101739,1,0,0,0,0,0,0
101743,19,0,0,0,0,0,0
101744,1,0,0,0,0,0,0
101745,11,86,1,9,4,0,0
101746,27,58,4,68,0,0,4
101747,1,0,0,0,0,0,0
101748,2,0,0,0,0,0,0
101752,6,0,0,0,0,0,0
101754,1,0,0,0,0,0,0
101755,43,0,0,0,0,0,0
101760,10,0,0,0,0,0,0
101765,5,5,0,0,0,0,0
101766,5,0,0,0,0,0,0
101767,13,0,0,0,0,0,0
101768,12,0,0,0,0,0,0
101769,16,0,0,0,0,0,0
101771,1,0,0,0,0,0,0
101772,118,0,0,5,0,0,10
101774,1,0,63,7,61,0,0
101776,34,43,0,0,0,0,0
101777,11,0,42,0,0,6,16
101780,11,0,0,0,0,0,0
101781,6,0,0,0,0,0,0
101782,1,0,0,12,0,0,0
101785,166,0,0,0,23,6,0
101786,6,0,0,0,0,0,0
101787,88,0,0,53,25,19,0
101790,11,0,7,27,4,0,4
101792,7,0,0,24,7,15,7
101798,2,1,0,0,0,0,0
101803,1,0,0,0,11,0,0
101808,56,72,22,52,0,13,0
101809,6,0,0,0,0,0,0
101810,1,0,0,0,15,0,0
101812,12,0,0,0,1,0,0
101818,6,0,0,0,0,0,0
101820,1,0,0,0,0,0,0
101823,120,11,13,0,0,0,0
101826,11,0,0,0,0,0,0
101828,9,0,0,0,0,0,0
101830,6,0,0,0,0,0,0
101831,1,0,27,84,29,0,0
101834,16,31,22,0,0,0,0
101835,1,0,0,56,0,0,0
101836,3,0,0,0,0,0,0
101837,113,0,12,51,72,60,11
101840,5,0,0,0,0,0,0
101841,4,0,0,0,0,0,0
101845,1,0,4,0,0,0,0
101848,1,0,0,9,0,0,0
101849,4,16,0,0,0,0,0
101850,9,0,0,0,0,0,0
101855,17,0,0,0,0,0,0
101857,42,3,6,0,0,0,0
101860,21,0,0,5,0,0,0
101861,47,18,0,0,0,0,10
101862,29,0,8,0,0,0,0
101865,98,37,19,4,0,0,6
101867,26,0,0,0,8,0,0
101868,81,30,0,0,0,0,0
101869,15,0,0,0,10,0,4
101871,18,0,32,0,0,0,0
101872,36,7,0,0,0,0,0
101875,1,0,0,0,0,0,0
101877,2,0,0,0,0,0,0
101878,8,2,0,0,0,0,0
101879,1,0,34,0,0,0,0
101880,4,2,0,0,0,0,0
101881,1,0,0,0,0,0,0
101883,34,0,0,0,0,0,0
101885,66,26,8,1,0,0,0
101889,11,0,0,0,0,0,0
101891,6,0,0,0,0,0,0
101895,46,38,10,7,0,5,8
101899,57,0,0,0,0,0,0
101900,34,64,10,0,0,0,27
101902,5,0,0,0,0,0,0
101903,7,1,0,0,0,0,0
101904,19,0,0,0,0,0,0
101907,10,0,0,0,0,0,0
101908,18,0,0,0,0,0,0
101909,46,0,0,0,0,0,0
101912,23,8,0,0,8,0,0
101913,1,0,0,0,16,0,0
101914,1,0,0,0,0,0,0
101916,155,33,34,0,38,70,1
101917,9,30,5,9,9,7,0
101920,12,0,0,0,0,0,0
101921,7,0,0,0,0,0,0
101922,13,0,0,0,0,0,0
101926,6,0,6,0,0,0,0
101927,30,0,0,0,0,0,0
101928,17,5,0,19,0,0,0
101929,14,0,0,0,0,0,0
101931,8,0,0,0,0,0,0
101932,1,0,0,0,0,0,0
101933,14,0,0,0,0,0,0
101937,7,0,0,0,0,0,0
101941,25,0,0,0,0,0,0
101942,17,10,7,12,0,5,0
101943,1,0,0,0,0,0,4
101944,14,0,0,0,0,0,0
101946,1,0,0,0,0,0,0
101947,35,0,0,0,0,0,0
101948,25,0,0,0,0,0,0
101949,1,0,0,0,0,0,12
101950,24,0,0,0,0,12,19
101951,1,0,0,0,0,0,0
101952,9,0,0,0,0,0,0
101953,41,0,14,29,0,0,0
101954,1,15,10,0,0,0,0
101961,1,0,0,0,0,0,0
101962,12,62,22,0,3,55,13
101963,6,32,0,0,0,0,0
101967,19,0,0,0,0,0,0
101969,6,0,0,0,0,0,0
101974,5,89,0,0,33,17,0
101975,5,0,0,0,0,0,0
101980,34,5,0,0,0,0,0
101987,9,0,0,0,0,0,0
101988,21,7,0,0,0,0,0
101990,3,0,0,0,10,11,0
101991,22,0,0,0,0,0,0
101992,78,0,6,0,0,0,0
101993,11,0,0,0,0,2,0
101994,23,6,0,0,0,0,13
101996,16,10,0,0,0,0,0
101999,75,20,4,22,0,12,0
102003,10,0,0,0,0,0,0
102006,7,0,0,0,0,0,0
102007,18,0,0,0,0,0,0
102008,14,0,0,0,0,0,0
102009,7,0,0,0,0,0,0
102010,97,0,0,0,0,0,0
102012,6,0,0,0,0,0,0
102017,1,0,0,0,0,0,0
102018,2,0,0,0,0,0,0
102019,35,7,0,4,0,0,0
102020,27,0,0,0,16,0,0
102024,35,0,43,0,0,0,0
102027,7,0,0,0,0,0,0
102028,7,0,0,0,0,0,0
102029,40,0,0,0,0,0,0
102030,46,0,0,0,0,0,0
102031,2,0,0,0,0,0,0
102034,3,0,0,0,0,0,0
102035,28,38,0,0,0,0,0
102038,14,30,19,0,69,41,7
102041,1,0,0,0,0,0,0
102043,6,0,0,1,0,0,0
102044,11,0,0,0,0,0,0
102045,6,0,0,0,0,0,0
102047,38,0,0,68,34,1,0
102048,34,0,0,0,0,0,0
102050,6,0,0,0,0,0,0
102051,2,0,0,0,0,0,0
102053,34,0,5,4,0,0,0
102054,1,0,0,0,0,0,0
102055,6,0,0,0,0,51,0
102058,47,0,10,46,0,0,0
102061,1,0,0,0,0,0,0
102064,37,0,0,0,0,0,0
102067,11,30,0,9,90,0,14
102069,6,0,0,0,0,0,0
102070,13,0,0,0,0,0,0
102071,53,4,0,0,0,23,23
102077,22,0,0,0,0,0,0
102078,94,0,0,0,0,0,24
102079,133,0,16,0,0,0,0
102084,13,0,0,0,0,0,0
102085,14,0,0,16,0,0,0
102086,4,0,0,0,0,0,0
102087,29,0,0,0,0,0,0
102090,2,0,0,0,0,0,0
102091,8,0,0,0,0,0,0
102092,10,36,0,0,0,0,0
102093,3,0,0,0,0,0,0
102097,2,0,0,0,0,0,0
102106,4,0,0,0,0,0,0
102111,13,0,0,0,0,0,0
102112,1,0,0,0,0,0,0
102116,2,88,126,0,68,15,0
102117,1,0,0,0,0,0,0
102118,38,0,3,0,8,0,0
102119,46,57,0,0,3,0,68
102122,16,32,0,0,0,0,0
102123,2,0,0,0,0,0,0
102127,10,0,0,0,0,0,0
102128,2,0,0,0,0,0,0
102129,2,18,6,41,42,4,0
102131,3,8,0,0,0,0,0
102132,12,0,0,0,16,0,0
102133,11,7,49,78,0,0,0
102134,70,0,0,0,3,0,0
102135,28,0,0,0,0,0,0
102136,10,0,0,0,0,0,0
102137,1,0,0,0,0,0,0
102138,40,0,0,0,0,0,37
102139,34,3,0,0,25,0,18
102140,2,0,1,0,2,1,0
102141,14,0,0,0,0,0,0
102145,45,148,0,0,0,0,0
102146,117,58,0,83,0,1,16
102148,13,39,0,0,101,0,0
102151,34,13,7,0,5,0,4
102153,6,0,0,0,0,0,0
102154,56,0,0,0,0,23,29
102155,11,0,0,0,0,0,0
102156,23,131,0,7,19,0,5
102158,91,0,0,0,0,0,0
102159,17,0,0,0,0,0,0
102160,94,0,0,0,0,0,0
102162,1,0,0,0,0,0,0
102164,30,0,0,4,1,0,1
102165,8,51,0,7,4,0,0
102166,29,54,0,58,83,5,0
102167,12,0,0,0,0,0,0
102169,9,0,0,0,0,0,0
